,index,application,sm_app_clock,gr_engine_active,sm_active,sm_occupancy,TENSO,dram_active,fp64_active,fp32_active,FP16A,pcie_tx_bytes,pcie_rx_bytes,gpu_utilization,mem_copy_utilization,MUSAM,GUSAM,power_usage,total_energy_consumption,run_time,fp_active
1310,1310,lavamd,682,1,0,0,0,0.005047923,0.10798272,0.963747604,0,14636802,13444843.87,98.77635783,1.172523962,1.095846645,98.23642173,77.77707668,182.747,26.90333333,0.963747604
1311,1311,lavamd,690,1,0,0,0,0.005232026,0.10798272,0.963643791,0,14116729.11,13562917.45,98.05882353,1.575163399,1.071895425,97.18300654,80.28804248,185.082,25.91333333,0.963643791
1312,1312,lavamd,697,1,0,0,0,0.00526087,0.10798272,0.963801242,0,12249579.85,12044467.55,96.50310559,2,1,95.95962733,79.0602795,183.973,26.39,0.963801242
1313,1313,lavamd,705,1,0,0,0,0.005167647,0.10798272,0.963655882,0,10898998.01,10952665.7,96.22647059,2,1.082352941,95.65294118,80.17982059,180.41,25.63333333,0.963655882
1314,1314,lavamd,712,1,0,0,0,0.005228013,0.10798272,0.96370684,0,13405431.31,13170080.95,96.32247557,2,1,95.72964169,79.94953094,181.894,26.47333333,0.96370684
1315,1315,lavamd,720,1,0,0,0,0.005245033,0.10798272,0.963798013,0,12995962.51,12681629.19,98.47019868,2.072847682,1.072847682,97.89403974,81.63011589,177.492,25.34,0.963798013
1316,1316,lavamd,727,1,0,0,0,0.005417197,0.10798272,0.963557325,0,12786276.18,11881593.96,97.70700637,2.044585987,1.159235669,96.99044586,81.53134713,179.898,25.06,0.963557325
1317,1317,lavamd,735,1,0,0,0,0.005757576,0.10798272,0.963713805,0,11541683.1,11811052.58,97.42087542,2.053872054,1.053872054,95.86195286,84.04051515,180.288,25.10333333,0.963713805
1318,1318,lavamd,742,1,0,0,0,0.005605096,0.10798272,0.963770701,0,13712805.28,13563797.93,96.38853503,2,1.124203822,95.38853503,82.35183758,180.679,25.76,0.963770701
1319,1319,lavamd,750,1,0,0,0,0.005936667,0.10798272,0.963856667,0,12916976.29,12506002.92,97.78333333,2.083333333,1.1,97.17666667,83.68255333,178.492,24.55666667,0.963856667
1320,1320,lavamd,757,1,0,0,0,0.005861736,0.10798272,0.963765273,0,13918735.11,13876842.51,97.07717042,2,1.151125402,96.21864952,84.06329582,177.597,24.7,0.963765273
1321,1321,lavamd,765,1,0,0,0,0.005936027,0.10798272,0.963622896,0,11532512.38,11648035.53,97.57575758,2.026936027,1.03030303,96.88552189,84.9976734,175.928,24.44666667,0.963622896
1322,1322,lavamd,772,0.994863481,0,0,0,0.00590785,0.10798272,0.95452901,0,60518602.41,13094264.92,97.53583618,2.139931741,1.14334471,96.86006826,85.05226962,177.556,24.54333333,0.95452901
1323,1323,lavamd,780,1,0,0,0,0.005942857,0.10798272,0.96371746,0,13170440.17,13092623.06,97.33333333,2.076190476,1.076190476,96.6031746,86.4536254,174.951,23.63666667,0.96371746
1324,1324,lavamd,787,1,0,0,0,0.002666667,0.10798272,0.963,0,3781260.444,3421140.444,88.88888889,2.888888889,2.333333333,88.33333333,62.91622222,32.702,23.94,0.963
1325,1325,lavamd,795,1,0,0,0,0.006017794,0.10798272,0.963708185,0,13208048.06,13360129.86,96.15658363,2,1.106761566,95.78647687,89.0397758,174.867,23.88333333,0.963708185
1326,1326,lavamd,802,1,0,0,0,0.006065421,0.10798272,0.963800623,0,13368188.81,13482532.02,98.04672897,2.059190031,1.059190031,97.47975078,88.17379128,180.061,24.07666667,0.963800623
1327,1327,lavamd,810,1,0,0,0,0.005972881,0.10798272,0.963627119,0,10163216.57,10289706.06,97.98644068,2.101694915,1.115254237,97.14237288,88.87032881,170.553,23.16666667,0.963627119
1328,1328,lavamd,817,1,0,0,0,0.006049242,0.10798272,0.963757576,0,15184600.75,13837551.97,98.45454545,2.064393939,1.128787879,97.75757576,89.73993182,177.109,23.19,0.963757576
1329,1329,lavamd,825,1,0,0,0,0.006076364,0.10798272,0.96368,0,14442532.56,13437333.54,97.32363636,2,1.123636364,96.73818182,90.0954,170.149,23.10333333,0.96368
1330,1330,lavamd,832,1,0,0,0,0.006140468,0.10798272,0.963672241,0,14018795.62,14336959.89,97.2173913,2.086956522,1.086956522,96.60869565,91.33,174.523,23.25,0.963672241
1331,1331,lavamd,840,1,0,0,0,0.00621374,0.10798272,0.963641221,0,12310983.91,12150722.04,97.11450382,2.06870229,1.06870229,96.22519084,91.20006489,170.245,22.64666667,0.963641221
1332,1332,lavamd,847,1,0,0,0,0.006241993,0.10798272,0.963704626,0,14549849.16,13337691.36,97.11032028,2,1.160142349,96.64768683,91.27940569,171.863,22.30333333,0.963704626
1333,1333,lavamd,855,1,0,0,0,0.006176724,0.10798272,0.963797414,0,11870807.01,10666362.72,97.57327586,2.051724138,1.125,96.97844828,92.42514224,169.354,22.31333333,0.963797414
1334,1334,lavamd,862,1,0,0,0,0.006430605,0.10798272,0.963629893,0,12910782.35,12683093.89,97.03914591,2.081850534,1.167259786,96.25266904,91.85829537,168.854,22.4,0.963629893
1335,1335,lavamd,870,1,0,0,0,9.16E-05,0.10798272,0.964,0,222484.9607,252823.8089,100,2,1,99.32198953,93.72496597,97.855,21.7,0.964
1336,1336,lavamd,877,1,0,0,0,0.00659176,0.10798272,0.963861423,0,11239365.85,10784764.42,97.03370787,2.029962547,1.127340824,96.45318352,93.35875281,170.771,21.82333333,0.963861423
1337,1337,lavamd,885,1,0,0,0,0.006977612,0.10798272,0.963768657,0,12603627.5,12555206.4,98.16791045,2.085820896,1.104477612,97.12313433,96.45477985,170.095,21.73333333,0.963768657
1338,1338,lavamd,892,1,0,0,0,0.006672727,0.10798272,0.9636,0,12351431.63,12015502.5,97.8,2.101818182,1.265454545,97.34181818,95.83585455,171.829,21.61,0.9636
1339,1339,lavamd,900,1,0,0,0,0.006916,0.10798272,0.963752,0,14882212.34,13787859.71,97.06,2.116,1.132,96.184,97.205112,171.96,21.46,0.963752
1340,1340,lavamd,907,1,0,0,0,0.006972332,0.10798272,0.963731225,0,13199198.55,12258035.06,96.83003953,2.110671937,1.110671937,96.35573123,95.09635573,171.07,21.17666667,0.963731225
1341,1341,lavamd,915,1,0,0,0,0.004,0.10798272,0.963571429,0,8718189.143,9635893.143,100,2,1,99,62.40285714,21.608,21.55,0.963571429
1342,1342,lavamd,922,0.995983936,0,0,0,0.00715261,0.10798272,0.959911647,0,16064206.05,44809043.74,95.56626506,2.120481928,2,95,98.04731325,174.19,21.67666667,0.959911647
1343,1343,lavamd,930,1,0,0,0,0.007,0.10798272,0.963644599,0,14369405.62,15613842.97,97.29616725,2,2,96.66550523,98.43335192,164.176,21.33666667,0.963644599
1344,1344,lavamd,937,1,0,0,0,0.006896266,0.10798272,0.963643154,0,11929586.57,10881978.2,98.34439834,2.066390041,2.066390041,97.67634855,99.43460996,170.22,21.14666667,0.963643154
1345,1345,lavamd,945,1,0,0,0,0.006859504,0.10798272,0.96381405,0,12869059.81,12144691.12,96.98760331,2.053719008,2,96.23140496,100.2875124,169.938,21.45,0.96381405
1346,1346,lavamd,952,1,0,0,0,0.007093617,0.10798272,0.963706383,0,14755994.62,14418793.81,96.7106383,2.055319149,2,96.39574468,100.9754638,170.768,21.29333333,0.963706383
1347,1347,lavamd,960,1,0,0,0,0.006992593,0.10798272,0.96372963,0,11258705.12,11181689.33,97.03703704,2.2,2.088888889,96.8962963,100.6862852,170.298,20.82,0.96372963
1348,1348,lavamd,967,1,0,0,0,0.007128099,0.10798272,0.963830579,0,13366228.02,12571373.36,98.46280992,2.132231405,2.070247934,97.6446281,102.500314,166.466,21.10666667,0.963830579
1349,1349,lavamd,975,1,0,0,0,0.007403162,0.10798272,0.963948617,0,13180658.15,13506147.6,98.5256917,2.098814229,2.035573123,97.61264822,103.8122727,167.145,21.20666667,0.963948617
1350,1350,lavamd,982,1,0,0,0,0.007150442,0.10798272,0.963730088,0,13959638.68,13294413.8,97.63274336,2.216814159,2.07079646,97.08849558,102.8453053,168.264,21.01,0.963730088
1351,1351,lavamd,990,1,0,0,0,0.007150442,0.10798272,0.964,0,13959638.68,13294413.8,100,2,2,99,36.862,168.264,21.40333333,0.964
1352,1352,lavamd,997,1,0,0,0,0.007375566,0.10798272,0.963692308,0,14614803.14,14632440.26,96,2.126696833,2,95.40723982,105.0271086,164.386,20.55333333,0.963692308
1353,1353,lavamd,1005,1,0,0,0,0.007780303,0.10798272,0.963636364,0,15018733.59,15406437.83,96.06060606,2.075757576,2,95.55681818,105.9526856,165.868,21.27666667,0.963636364
1354,1354,lavamd,1012,1,0,0,0,0.007753086,0.10798272,0.96391358,0,14112379.11,14720287.61,95.89300412,2.106995885,2.106995885,95.30864198,100.6410288,165.523,21,0.96391358
1355,1355,lavamd,1020,1,0,0,0,0.00784141,0.10798272,0.963770925,0,14409181.01,14427868.78,95.79735683,2.18061674,2,95.17621145,107.1509251,165.618,20.98,0.963770925
1356,1356,lavamd,1027,0.999663866,0,0,0,0.007953782,0.10798272,0.962163866,0,14486963.43,14155540.6,97.64705882,2.06302521,2.067226891,97.28151261,103.8391218,160.243,20.99333333,0.962163866
1357,1357,lavamd,1035,1,0,0,0,0.007942953,0.10798272,0.963637584,0,8216673.547,8208373.56,97.73489933,2.110738255,2,97.0738255,108.7227114,165.565,20.96666667,0.963637584
1358,1358,lavamd,1042,1,0,0,0,0.007942953,0.10798272,0.964,0,8216673.547,8208373.56,100,2,2,99.8,109.574,165.565,21.09333333,0.964
1359,1359,lavamd,1050,0.980087336,0,0,0,0.008008734,0.10798272,0.944039301,0,30233286.76,176525625.8,93.16157205,2.144104803,2,93.18340611,104.4044891,159.252,20.51,0.944039301
1360,1360,lavamd,1057,1,0,0,0,0.007943231,0.10798272,0.963803493,0,14136126.48,14542130.65,94.90829694,2,2,94.41484716,106.0536812,159.897,20.86666667,0.963803493
1361,1361,lavamd,1065,1,0,0,0,0.008013889,0.10798272,0.96375,0,12813508.99,12702723.48,97.74074074,2.236111111,2.060185185,96.89814815,107.0925463,158.667,20.85333333,0.96375
1362,1362,lavamd,1072,1,0,0,0,0.008159091,0.10798272,0.963518182,0,14144712.77,14870682.51,97.87272727,2.081818182,2.081818182,97.38181818,111.1535591,160.47,20.35,0.963518182
1363,1363,lavamd,1080,1,0,0,0,0.00808867,0.10798272,0.960492611,0,13692619.19,13665881.36,94.90640394,2,2,94.40394089,111.0891281,165.961,20.48666667,0.960492611
1364,1364,lavamd,1087,1,0,0,0,0.008,0.10798272,0.963,0,16501585,20549144,100,2,2,99,112.6787351,56.476,20.85333333,0.963
1365,1365,lavamd,1095,1,0,0,0,0.008131068,0.10798272,0.963587379,0,12613358.55,12719235.8,94.57281553,2.17961165,2,93.93203883,108.5612961,160.304,20.64333333,0.963587379
1366,1366,lavamd,1102,1,0,0,0,0.008262443,0.10798272,0.963936652,0,13279889.08,12402008.92,97.22171946,2.2760181,2.076923077,96.3438914,108.7722534,159.427,20.27,0.963936652
1367,1367,lavamd,1110,1,0,0,0,0.00825,0.10798272,0.96368,0,15783392.7,16074105.33,96.44,2.135,2.09,95.865,110.469645,160.395,20.98666667,0.96368
1368,1368,lavamd,1117,1,0,0,0,0.008430622,0.10798272,0.96384689,0,12890545.32,12341265.06,96.00956938,2.129186603,2,95.37320574,110.0406411,160.129,20.5,0.96384689
1369,1369,lavamd,1125,0.984037915,0,0,0,0.008559242,0.10798272,0.943184834,0,172873555.5,13773984.82,97.60663507,2.113744076,2.085308057,96.98578199,115.5698673,166.65,20.55666667,0.943184834
1370,1370,lavamd,1132,1,0,0,0,0.008366197,0.10798272,0.963741784,0,12206210.74,12883869.34,95.68075117,2.093896714,2,95.04225352,111.6549953,154.944,20.52666667,0.963741784
1371,1371,lavamd,1140,1,0,0,0,0.008766055,0.10798272,0.963798165,0,15666884.15,16341312.16,96.33486239,2.188073394,2.137614679,95.61926606,112.546555,158.484,20.45333333,0.963798165
1372,1372,lavamd,1147,1,0,0,0,0.008787879,0.10798272,0.963744589,0,15310986.76,15910500.89,95.6017316,2.220779221,2.095238095,95.01298701,113.476355,163.507,20.85666667,0.963744589
1373,1373,lavamd,1155,1,0,0,0,0.00872549,0.10798272,0.963720588,0,13419537.47,13793943.92,97.8627451,3.083333333,2.083333333,96.8627451,116.6972157,156.704,20.88666667,0.963720588
1374,1374,lavamd,1162,1,0,0,0,0.008841837,0.10798272,0.963755102,0,16733985.87,15157274.26,94.42857143,2.755102041,1.908163265,93.60714286,116.4957347,159.111,20.45,0.963755102
1375,1375,lavamd,1170,1,0,0,0,0.009,0.10798272,0.963579618,0,16911094.01,15288520.76,96.00636943,3,2,95.43949045,117.8576306,156.717,21.15333333,0.963579618
1376,1376,lavamd,1177,1,0,0,0,0.009,0.10798272,0.963716814,0,13593099.09,13785157.02,96.12831858,3,2,95.5619469,117.699208,160.626,20.93666667,0.963716814
1377,1377,lavamd,1185,0.988189655,0,0,0,0.008948276,0.10798272,0.950413793,0,123867266.6,14312386.28,96.84482759,3,2.060344828,96.51293103,121.4160043,160.616,20.72,0.950413793
1378,1378,lavamd,1192,1,0,0,0,0.009104712,0.10798272,0.96382199,0,14322066.03,14561055.58,93.87958115,2.979057592,2.151832461,93.19371728,123.4052827,170.673,20.67333333,0.96382199
1379,1379,lavamd,1200,1,0,0,0,0.009057471,0.10798272,0.963816092,0,14056995.4,13465332.97,95.91954023,3,2.074712644,95.14367816,121.7483506,159.927,20.77333333,0.963816092
1380,1380,lavamd,1207,1,0,0,0,0.008908108,0.10798272,0.963762162,0,12977347.42,11517086.35,95.2972973,2.897297297,2,94.80540541,124.6818541,162.862,20.47666667,0.963762162
1381,1381,lavamd,1215,1,0,0,0,0.009042553,0.10798272,0.963723404,0,10574765.07,10456125.68,94.45744681,3,1.909574468,91.9893617,124.8013723,166.098,20.76333333,0.963723404
1382,1382,lavamd,1222,0.98955615,0,0,0,0.009032086,0.10798272,0.94840107,0,115120426.7,11003010.01,96.71122995,3.112299465,2.117647059,95.89304813,131.528385,172.747,20.56666667,0.94840107
1383,1383,lavamd,1230,1,0,0,0,0.009104265,0.10798272,0.9637109,0,13208942.63,13117932.85,97.16113744,3,2.08056872,96.54028436,128.8217773,165.842,21.12,0.9637109
1384,1384,lavamd,1237,0.977968421,0,0,0,0.008921053,0.10798272,0.937415789,0,135857848.9,12219357.08,96.54210526,3.057894737,2.057894737,95.88421053,128.3406579,168.554,20.68666667,0.937415789
1385,1385,lavamd,1245,1,0,0,0,0.009379487,0.10798272,0.963630769,0,12216387.19,11438651.96,95.82564103,2.979487179,2.138461538,95.2,132.9268615,165.371,20.66,0.963630769
1386,1386,lavamd,1252,1,0,0,0,0.009353488,0.10798272,0.963832558,0,13822493.94,14330033.74,96.75813953,3.11627907,2.11627907,96.35813953,131.6461628,169.64,20.15,0.963832558
1387,1387,lavamd,1260,1,0,0,0,0.009638298,0.10798272,0.963723404,0,14851593.77,14242699.35,95.60638298,3,2.143617021,94.79787234,136.3345904,170.137,20.67333333,0.963723404
1388,1388,lavamd,1267,1,0,0,0,0.009523316,0.10798272,0.963740933,0,14135664.04,13132088.31,93.21243523,3,2,92.77202073,133.3745078,172.033,20.49,0.963740933
1389,1389,lavamd,1275,1,0,0,0,0.009701754,0.10798272,0.962871345,0,12504181.59,11084204.38,96.93567251,3.076023392,2.257309942,96.39766082,138.0064854,176.471,21.09666667,0.962871345
1390,1390,lavamd,1282,0.984430108,0,0,0,0.00966129,0.10798272,0.946725806,0,236822780.6,14302647.78,94.94623656,3.134408602,2.198924731,95.14516129,139.033414,174.272,21.08,0.946725806
1391,1391,lavamd,1290,1,0,0,0,0.009945274,0.10798272,0.963597015,0,14333158.31,14540432.01,96.41791045,3.199004975,2.199004975,95.7761194,140.8561294,172.547,20.47333333,0.963597015
1392,1392,lavamd,1297,1,0,0,0,0.00980226,0.10798272,0.963785311,0,13923655.34,13905232.06,92.36723164,3,2,92.02259887,141.7619322,178.576,20.73,0.963785311
1393,1393,lavamd,1305,0.985776471,0,0,0,0.010294118,0.10798272,0.949623529,0,28476057.18,142587521.3,95.2,2.964705882,2.111764706,94.54705882,141.7553941,178.873,20.50666667,0.949623529
1394,1394,lavamd,1312,1,0,0,0,0.010294118,0.10798272,0.964,0,21249,19225,82.37190083,4.305785124,3.958677686,99,50.35676584,25.798,20.94,0.964
1395,1395,lavamd,1320,1,0,0,0,0.010095506,0.10798272,0.963780899,0,13302634.99,13122002.76,96.28089888,3,2.196629213,95.66853933,149.1296742,173.96,20.74333333,0.963780899
1396,1396,lavamd,1327,1,0,0,0,0.0100375,0.10798272,0.9635875,0,13725906.88,13246563.56,95.3,3,2.11875,94.8875,150.6771813,179.428,20.90666667,0.9635875
1397,1397,lavamd,1335,1,0,0,0,0.01,0.10798272,0.963886076,0,17020614.21,15070082.82,92.91139241,2.82278481,2,91.91139241,151.531443,180.502,20.35333333,0.963886076
1398,1398,lavamd,1342,0.999280899,0,0,0,0.01011236,0.10798272,0.962207865,0,15852206.94,15777253.32,97.2752809,3.101123596,2.101123596,96.75280899,154.9286404,184.41,20.84,0.962207865
1399,1399,lavamd,1350,1,0,0,0,0.011110048,0.10798272,0.963856459,0,10904941.37,11071768.45,96.64114833,3,2.186602871,96.215311,154.8882775,185.781,20.70666667,0.963856459
1400,1400,lavamd,1357,0.999694268,0,0,0,0.010573248,0.10798272,0.961184713,0,13599873.99,14010087.54,95.38216561,3,2,94.52866242,158.3807197,182.708,20.7,0.961184713
1401,1401,lavamd,1365,1,0,0,0,0.010185897,0.10798272,0.963679487,0,14595789.51,13841644.6,94.55769231,2.923076923,2.096153846,93.73076923,160.5846859,186.15,20.46666667,0.963679487
1402,1402,lavamd,1372,1,0,0,0,0.010090395,0.10798272,0.96380226,0,12542801.83,11418109.69,92.14689266,2.898305085,1.898305085,91.5819209,164.0060113,186.744,20.28666667,0.96380226
1403,1403,lavamd,1380,1,0,0,0,0.01016763,0.10798272,0.96350289,0,13312811.69,11921476.82,97.28323699,3.075144509,2.173410405,96.43930636,164.3609133,189.098,20.98,0.96350289
1404,1404,lbm,510,0.992848576,0,0,0,0.166148426,0.10798272,0.040662669,0,13176718.68,13523473.46,98.17341329,23.64117941,23.63168416,97.5982009,62.04997601,878.088,30.69,0.040662669
1405,1405,lbm,517,0.994071017,0,0,0,0.165930902,0.10798272,0.040600288,0,12999078.34,13085306.47,98.54222649,23.74808061,23.73944338,98.06429942,62.16338292,877.591,30.91333333,0.040600288
1406,1406,lbm,525,0.992243666,0,0,0,0.171905121,0.10798272,0.040473854,0,13770222.77,13366023.47,98.37628032,24.61024259,23.63342318,97.64743935,62.98095903,864.735,30.81666667,0.040473854
1407,1407,lbm,532,0.996076923,0,0,0,0.121846154,0.10798272,0.041307692,0,9884961,11532454.62,99.38461538,25,24,99,62.85930769,103.326,30.97,0.041307692
1408,1408,lbm,540,0.995134912,0,0,0,0.180776519,0.10798272,0.040757981,0,12593964.85,13033212.74,98.44902163,24.75798146,24.66014418,97.81256437,64.93115139,863.389,30.91,0.040757981
1409,1409,lbm,547,0.995089267,0,0,0,0.175412327,0.10798272,0.040687566,0,13564168.86,13829132.69,98.54144527,24.95589798,24.71997875,98.02125399,64.18915781,854.058,30.88,0.040687566
1410,1410,lbm,555,0.994342529,0,0,0,0.18138046,0.10798272,0.040672989,0,13449022.01,13516350.46,98.12011494,25.64310345,25.59597701,97.88505747,64.90036322,841.927,30.82,0.040672989
1411,1411,lbm,562,0.992843267,0,0,0,0.180638521,0.10798272,0.040547461,0,13121544.26,13191864.83,98.29801325,25.66887417,25.62969095,97.87637969,64.8832351,841.193,30.63666667,0.040547461
1412,1412,lbm,570,0.994949388,0,0,0,0.185180756,0.10798272,0.040739711,0,13291855.47,13131807.01,98.29699666,26.6512792,25.67185762,97.85317019,65.76924416,830.265,30.94,0.040739711
1413,1413,lbm,577,0.994155172,0,0,0,0.185552299,0.10798272,0.04068046,0,12853180.86,12999249.27,97.8545977,26.53103448,25.56896552,97.40574713,65.81246897,832.95,30.96333333,0.04068046
1414,1414,lbm,585,0.99399764,0,0,0,0.191853097,0.10798272,0.040649558,0,13779922.76,14051642.56,98.32448378,26.71858407,26.69911504,98.01061947,66.84897227,823.072,30.37333333,0.040649558
1415,1415,lbm,592,0.994845638,0,0,0,0.189580842,0.10798272,0.040677852,0,13026539.27,13193064.17,97.76937157,26.72483221,26.49298353,97.33679073,66.98037096,826.732,29.10666667,0.040677852
1416,1416,lbm,600,0.99435896,0,0,0,0.19483437,0.10798272,0.040663652,0,13359871.21,13327993.89,98.40814019,27.71057094,27.49519503,98.044658,68.000658,815.767,28.91333333,0.040663652
1417,1417,lbm,607,0.993060571,0,0,0,0.194690286,0.10798272,0.040536571,0,12744088.57,12967447.21,98.412,27.75314286,27.56342857,98.15142857,68.01258857,814.953,29.53,0.040536571
1418,1418,lbm,615,0.991702128,0,0,0,0.199429078,0.10798272,0.040567376,0,12926774.71,12899120.76,96.69503546,28.18439716,27.20685579,96.31619385,68.8491974,815.063,29.48666667,0.040567376
1419,1419,lbm,622,0.994537267,0,0,0,0.200262112,0.10798272,0.040721118,0,13160393.78,13183105.75,98.0863354,28.5378882,27.57515528,97.62049689,69.04145963,807.153,29.32666667,0.040721118
1420,1420,lbm,630,1,0,0,0,0.213,0.10798272,0.042,0,14472204,16819048,99,29,29,99,69.741875,1.387,28.17333333,0.042
1421,1421,lbm,637,0.994150391,0,0,0,0.204977214,0.10798272,0.040695964,0,13184528.11,13275087.25,98.31445313,28.92708333,28.72916667,98.19791667,70.07705599,800.647,28.45333333,0.040695964
1422,1422,lbm,645,0.994271318,0,0,0,0.208481912,0.10798272,0.040583333,0,13075573.45,13627256.83,97.92118863,29.56072351,29.44444444,97.75258398,70.93732881,790.263,27.99,0.040583333
1423,1423,lbm,652,0.992560403,0,0,0,0.212800671,0.10798272,0.040624161,0,12992258.33,13197673.15,97.86644295,29.54899329,29.5261745,97.63221477,70.87996779,792.405,28.17333333,0.040624161
1424,1424,lbm,660,0.991011004,0,0,0,0.116839065,0.10798272,0.040489684,0,8452128.949,9969177.85,99,31,30,98.88033012,71.75942916,232.112,27.41,0.040489684
1425,1425,lbm,667,0.993248419,0,0,0,0.213151811,0.10798272,0.040503738,0,14442441.01,14829454.46,97.75388154,30.55606671,29.56871765,97.65094882,72.10916044,789.874,27.04,0.040503738
1426,1426,lbm,675,0.993628649,0,0,0,0.222570944,0.10798272,0.040596741,0,13283488.33,13201696.83,98.27970129,30.68363883,30.68363883,98.0610998,73.03056212,777.525,26.91666667,0.040596741
1427,1427,lbm,682,0.994601858,0,0,0,0.2223643,0.10798272,0.040686131,0,13831730.01,13890252.28,97.4445919,30.4379562,30.42601194,97.39349701,72.93359788,780.365,26.90333333,0.040686131
1428,1428,lbm,690,0.993247043,0,0,0,0.2237523,0.10798272,0.04060841,0,13516697.88,13933621.12,98.22864652,31.67936925,31.53219448,98.02036794,74.17533246,771.292,25.91333333,0.04060841
1429,1429,lbm,697,0.993547091,0,0,0,0.224676593,0.10798272,0.040605956,0,13567868.05,13765182.42,97.51315789,31.42036011,31.34764543,97.28185596,74.16605471,774.666,26.39,0.040605956
1430,1430,lbm,705,0.991821009,0,0,0,0.22785349,0.10798272,0.040416724,0,14254929.09,14508140.97,97.90808569,32.57014513,31.5991707,97.77539737,74.97671044,768.088,25.63333333,0.040416724
1431,1431,lbm,712,0.993831595,0,0,0,0.230941133,0.10798272,0.040538003,0,13771715.66,13675470.76,97.99925484,32.60357675,31.62146051,97.89344262,75.05440387,766.287,26.47333333,0.040538003
1432,1432,lbm,720,0.993161079,0,0,0,0.235088921,0.10798272,0.040553207,0,13927017.78,14147736.24,97.84329446,33.54008746,32.54956268,97.72011662,76.20134184,762.667,25.34,0.040553207
1433,1433,lbm,727,0.992723032,0,0,0,0.231951895,0.10798272,0.040507289,0,14031972.88,13914771.9,97.58017493,33.42565598,32.38556851,97.26020408,76.02577187,763.917,25.06,0.040507289
1434,1434,lbm,735,0.993460943,0,0,0,0.23929627,0.10798272,0.04059817,0,13667965.36,13737670.57,97.82125264,33.61435609,33.54398311,97.69247009,77.06997748,753.68,25.10333333,0.04059817
1435,1435,lbm,742,0.988432923,0,0,0,0.236257291,0.10798272,0.040310434,0,13650310.97,14289117.08,97.69151005,33.5139339,33.47764096,97.51976669,77.13077317,757.717,25.76,0.040310434
1436,1436,lbm,750,0.992,0,0,0,0.227,0.10798272,0.04,0,4174185,2087092,99,35,35,99,77.93485714,1.555,24.55666667,0.04
1437,1437,lbm,757,0.993349028,0,0,0,0.243755605,0.10798272,0.040493274,0,13762360.52,13588595.89,97.65396114,34.4529148,34.43721973,97.4813154,78.13818685,751.909,24.7,0.040493274
1438,1438,lbm,765,0.993216831,0,0,0,0.256709629,0.10798272,0.040415466,0,13095066.8,13359721.47,97.74071266,35.48294162,34.57846854,97.69825625,79.06258984,743.328,24.44666667,0.040415466
1439,1439,lbm,772,0.993614105,0,0,0,0.247796355,0.10798272,0.040437401,0,14577853.52,14730020.77,97.30031696,35.32805071,34.43740095,97.28605388,78.84531696,746.133,24.54333333,0.040437401
1440,1440,lbm,780,0.991010811,0,0,0,0.003302703,0.10798272,0.04,0,179869.4919,218151.5892,99,36.99189189,36,99,79.8272,218.354,23.63666667,0.04
1441,1441,lbm,787,0.99,0,0,0,0.243,0.10798272,0.04,0,16942422,19483785,99,37,36,99,79.80457143,1.597,23.94,0.04
1442,1442,lbm,795,0.993375,0,0,0,0.000791667,0.10798272,0.0405,0,32588.95833,37357.95833,99,37,36.70833333,98.70833333,80.87279167,179.543,23.88333333,0.0405
1443,1443,lbm,802,0.992905864,0,0,0,0.257059414,0.10798272,0.04045216,0,13154379.84,13633053.41,97.12268519,36.2337963,36.19907407,97.06867284,80.82847685,737.721,24.07666667,0.04045216
1444,1444,lbm,810,0.992355072,0,0,0,0.263674718,0.10798272,0.040349436,0,13149289.53,13560733.89,96.60708535,36.97584541,36.41545894,96.52415459,82.10147907,730.89,23.16666667,0.040349436
1445,1445,lbm,817,0.99,0,0,0,0.264,0.10798272,0.04,0,15864971,18685410,99,38,38,99,81.869,730.89,23.19,0.04
1446,1446,lbm,825,0.991,0,0,0,0.257,0.10798272,0.04,0,16248429,19241561,99,39,38,99,82.477,730.89,23.10333333,0.04
1447,1447,lbm,832,0.992884151,0,0,0,0.268495575,0.10798272,0.040467418,0,14590424.8,15000866.93,97.1697506,38.07401448,37.22526146,97.14722446,83.1058753,724.961,23.25,0.040467418
1448,1448,lbm,840,0.9935672,0,0,0,0.2718648,0.10798272,0.040376,0,13255778.77,13764763.7,97.4392,38.3568,38.3208,97.4736,84.0517664,722.304,22.64666667,0.040376
1449,1449,lbm,847,0.989204082,0,0,0,0.269670204,0.10798272,0.040278367,0,14171674.06,14496585.7,97.83591837,38.51510204,38.44816327,97.66122449,84.10068735,725.6,22.30333333,0.040278367
1450,1450,lbm,855,0.987934534,0,0,0,0.275430442,0.10798272,0.040180033,0,14230244.14,14498218.04,96.82733224,39.07446809,38.50409165,96.4787234,84.93725041,719.644,22.31333333,0.040180033
1451,1451,lbm,862,0.991585616,0,0,0,0.275965753,0.10798272,0.040254281,0,13658153.75,13932879.49,97.3125,39.22688356,38.6515411,97.1515411,84.84521233,718.538,22.4,0.040254281
1452,1452,lbm,870,0.991177406,0,0,0,0.280976569,0.10798272,0.040340586,0,14032836.37,14105048.9,97.38577406,40.2125523,39.26025105,97.14476987,86.11679498,714.367,21.7,0.040340586
1453,1453,lbm,877,0.992703349,0,0,0,0.281741627,0.10798272,0.040456938,0,14456990.17,14656021.96,97.50558214,40.24162679,39.32216906,97.20334928,86.08811324,716.264,21.82333333,0.040456938
