,application,sm_app_clock,gr_engine_active,sm_active,sm_occupancy,TENSO,dram_active,fp64_active,fp32_active,FP16A,pcie_tx_bytes,pcie_rx_bytes,gpu_utilization,mem_copy_utilization,MUSAM,GUSAM,power_usage,total_energy_consumption,run_time,fp_active,predicted_power_usage,predicted_run_time,energy,predicted_energy
1366,lavamd,1102,1,0,0,0,0.008262443,0.10798272,0.963936652,0,13279889.08,12402008.92,97.22171946,2.2760181,2.076923077,96.3438914,108.7722534,159.427,20.27,0.963936652,107.846407,20.27673333,2204.813576,2186.772835
1367,lavamd,1110,1,0,0,0,0.00825,0.10798272,0.96368,0,15783392.7,16074105.33,96.44,2.135,2.09,95.865,110.469645,160.395,20.98666667,0.96368,110.6235937,20.98024048,2318.389617,2320.909599
1368,lavamd,1117,1,0,0,0,0.008430622,0.10798272,0.96384689,0,12890545.32,12341265.06,96.00956938,2.129186603,2,95.37320574,110.0406411,160.129,20.5,0.96384689,110.8243352,20.4963,2255.833143,2271.488822
1369,lavamd,1125,0.984037915,0,0,0,0.008559242,0.10798272,0.943184834,0,172873555.5,13773984.82,97.60663507,2.113744076,2.085308057,96.98578199,115.5698673,166.65,20.55666667,0.943184834,112.8195318,20.55586191,2375.731239,2319.102716
1370,lavamd,1132,1,0,0,0,0.008366197,0.10798272,0.963741784,0,12206210.74,12883869.34,95.68075117,2.093896714,2,95.04225352,111.6549953,154.944,20.52666667,0.963741784,112.1681953,20.52873334,2291.904871,2302.670971
1371,lavamd,1140,1,0,0,0,0.008766055,0.10798272,0.963798165,0,15666884.15,16341312.16,96.33486239,2.188073394,2.137614679,95.61926606,112.546555,158.484,20.45333333,0.963798165,114.1801651,20.4542619,2301.952205,2335.471001
1372,lavamd,1147,1,0,0,0,0.008787879,0.10798272,0.963744589,0,15310986.76,15910500.89,95.6017316,2.220779221,2.095238095,95.01298701,113.476355,163.507,20.85666667,0.963744589,115.6368306,20.85556667,2366.738511,2411.67163
1373,lavamd,1155,1,0,0,0,0.00872549,0.10798272,0.963720588,0,13419537.47,13793943.92,97.8627451,3.083333333,2.083333333,96.8627451,116.6972157,156.704,20.88666667,0.963720588,115.8366428,20.8862381,2437.415846,2419.391702
1374,lavamd,1162,1,0,0,0,0.008841837,0.10798272,0.963755102,0,16733985.87,15157274.26,94.42857143,2.755102041,1.908163265,93.60714286,116.4957347,159.111,20.45,0.963755102,115.9334358,20.45128095,2382.337775,2370.987267
1375,lavamd,1170,1,0,0,0,0.009,0.10798272,0.963579618,0,16911094.01,15288520.76,96.00636943,3,2,95.43949045,117.8576306,156.717,21.15333333,0.963579618,120.6723004,21.15286904,2493.081746,2552.565367
1376,lavamd,1177,1,0,0,0,0.009,0.10798272,0.963716814,0,13593099.09,13785157.02,96.12831858,3,2,95.5619469,117.699208,160.626,20.93666667,0.963716814,121.5194342,20.93651191,2464.229085,2544.193081
1377,lavamd,1185,0.988189655,0,0,0,0.008948276,0.10798272,0.950413793,0,123867266.6,14312386.28,96.84482759,3,2.060344828,96.51293103,121.4160043,160.616,20.72,0.950413793,124.4307507,20.72389286,2515.739609,2578.689546
1378,lavamd,1192,1,0,0,0,0.009104712,0.10798272,0.96382199,0,14322066.03,14561055.58,93.87958115,2.979057592,2.151832461,93.19371728,123.4052827,170.673,20.67333333,0.96382199,122.547341,20.67913095,2551.198544,2534.172512
1379,lavamd,1200,1,0,0,0,0.009057471,0.10798272,0.963816092,0,14056995.4,13465332.97,95.91954023,3,2.074712644,95.14367816,121.7483506,159.927,20.77333333,0.963816092,125.051658,20.76939047,2529.119069,2597.246714
1380,lavamd,1207,1,0,0,0,0.008908108,0.10798272,0.963762162,0,12977347.42,11517086.35,95.2972973,2.897297297,2,94.80540541,124.6818541,162.862,20.47666667,0.963762162,123.650664,20.49112143,2553.068766,2533.740771
1381,lavamd,1215,1,0,0,0,0.009042553,0.10798272,0.963723404,0,10574765.07,10456125.68,94.45744681,3,1.909574468,91.9893617,124.8013723,166.098,20.76333333,0.963723404,127.1867327,20.76525714,2591.292493,2641.065209
1382,lavamd,1222,0.98955615,0,0,0,0.009032086,0.10798272,0.94840107,0,115120426.7,11003010.01,96.71122995,3.112299465,2.117647059,95.89304813,131.528385,172.747,20.56666667,0.94840107,129.9680349,20.56880715,2705.100452,2673.287446
1383,lavamd,1230,1,0,0,0,0.009104265,0.10798272,0.9637109,0,13208942.63,13117932.85,97.16113744,3,2.08056872,96.54028436,128.8217773,165.842,21.12,0.9637109,129.7315461,21.11694286,2720.715937,2739.533646
1384,lavamd,1237,0.977968421,0,0,0,0.008921053,0.10798272,0.937415789,0,135857848.9,12219357.08,96.54210526,3.057894737,2.057894737,95.88421053,128.3406579,168.554,20.68666667,0.937415789,132.2953538,20.68882143,2654.94041,2737.034951
1385,lavamd,1245,1,0,0,0,0.009379487,0.10798272,0.963630769,0,12216387.19,11438651.96,95.82564103,2.979487179,2.138461538,95.2,132.9268615,165.371,20.66,0.963630769,131.9132022,20.66254048,2746.268959,2725.66188
1386,lavamd,1252,1,0,0,0,0.009353488,0.10798272,0.963832558,0,13822493.94,14330033.74,96.75813953,3.11627907,2.11627907,96.35813953,131.6461628,169.64,20.15,0.963832558,132.7451725,20.16217381,2652.67018,2676.43124
1387,lavamd,1260,1,0,0,0,0.009638298,0.10798272,0.963723404,0,14851593.77,14242699.35,95.60638298,3,2.143617021,94.79787234,136.3345904,170.137,20.67333333,0.963723404,135.6124243,20.67457857,2818.490432,2803.729721
1388,lavamd,1267,1,0,0,0,0.009523316,0.10798272,0.963740933,0,14135664.04,13132088.31,93.21243523,3,2,92.77202073,133.3745078,172.033,20.49,0.963740933,137.6477999,20.49148571,2732.843665,2820.607925
1389,lavamd,1275,1,0,0,0,0.009701754,0.10798272,0.962871345,0,12504181.59,11084204.38,96.93567251,3.076023392,2.257309942,96.39766082,138.0064854,176.471,21.09666667,0.962871345,140.5381378,21.09535477,2911.476821,2964.701876
1390,lavamd,1282,0.984430108,0,0,0,0.00966129,0.10798272,0.946725806,0,236822780.6,14302647.78,94.94623656,3.134408602,2.198924731,95.14516129,139.033414,174.272,21.08,0.946725806,141.7879323,21.08004762,2930.824367,2988.896365
1391,lavamd,1290,1,0,0,0,0.009945274,0.10798272,0.963597015,0,14333158.31,14540432.01,96.41791045,3.199004975,2.199004975,95.7761194,140.8561294,172.547,20.47333333,0.963597015,143.7269769,20.49303095,2883.794489,2945.401386
1392,lavamd,1297,1,0,0,0,0.00980226,0.10798272,0.963785311,0,13923655.34,13905232.06,92.36723164,3,2,92.02259887,141.7619322,178.576,20.73,0.963785311,141.9928117,20.72479048,2938.724855,2942.771272
1393,lavamd,1305,0.985776471,0,0,0,0.010294118,0.10798272,0.949623529,0,28476057.18,142587521.3,95.2,2.964705882,2.111764706,94.54705882,141.7553941,178.873,20.50666667,0.949623529,143.8149764,20.52359762,2906.930615,2951.600707
1394,lavamd,1312,1,0,0,0,0.010294118,0.10798272,0.964,0,21249,19225,82.37190083,4.305785124,3.958677686,99,50.35676584,25.798,20.94,0.964,147.8763092,20.8999119,1054.470677,3090.601834
1395,lavamd,1320,1,0,0,0,0.010095506,0.10798272,0.963780899,0,13302634.99,13122002.76,96.28089888,3,2.196629213,95.66853933,149.1296742,173.96,20.74333333,0.963780899,152.1142592,20.74206428,3093.446541,3155.163742
1396,lavamd,1327,1,0,0,0,0.0100375,0.10798272,0.9635875,0,13725906.88,13246563.56,95.3,3,2.11875,94.8875,150.6771813,179.428,20.90666667,0.9635875,153.3058782,20.90195715,3150.157604,3204.392897
1397,lavamd,1335,1,0,0,0,0.01,0.10798272,0.963886076,0,17020614.21,15070082.82,92.91139241,2.82278481,2,91.91139241,151.531443,180.502,20.35333333,0.963886076,153.9624001,20.35589047,3084.169969,3134.041753
1398,lavamd,1342,0.999280899,0,0,0,0.01011236,0.10798272,0.962207865,0,15852206.94,15777253.32,97.2752809,3.101123596,2.101123596,96.75280899,154.9286404,184.41,20.84,0.962207865,154.317759,20.83976905,3228.712866,3215.946458
1399,lavamd,1350,1,0,0,0,0.011110048,0.10798272,0.963856459,0,10904941.37,11071768.45,96.64114833,3,2.186602871,96.215311,154.8882775,185.781,20.70666667,0.963856459,147.9507211,20.69291667,3207.219933,3061.531943
1400,lavamd,1357,0.999694268,0,0,0,0.010573248,0.10798272,0.961184713,0,13599873.99,14010087.54,95.38216561,3,2,94.52866242,158.3807197,182.708,20.7,0.961184713,151.8508218,20.7001619,3278.480898,3143.336596
1401,lavamd,1365,1,0,0,0,0.010185897,0.10798272,0.963679487,0,14595789.51,13841644.6,94.55769231,2.923076923,2.096153846,93.73076923,160.5846859,186.15,20.46666667,0.963679487,159.8717015,20.4665381,3286.633239,3272.02027
1402,lavamd,1372,1,0,0,0,0.010090395,0.10798272,0.96380226,0,12542801.83,11418109.69,92.14689266,2.898305085,1.898305085,91.5819209,164.0060113,186.744,20.28666667,0.96380226,158.9719662,20.28699286,3327.135283,3225.063143
1403,lavamd,1380,1,0,0,0,0.01016763,0.10798272,0.96350289,0,13312811.69,11921476.82,97.28323699,3.075144509,2.173410405,96.43930636,164.3609133,189.098,20.98,0.96350289,159.9114359,20.98,3448.291961,3354.941925
1404,lbm,510,0.992848576,0,0,0,0.166148426,0.10798272,0.040662669,0,13176718.68,13523473.46,98.17341329,23.64117941,23.63168416,97.5982009,62.04997601,878.088,30.69,0.040662669,63.03049523,30.69,1904.313764,1934.405899
1405,lbm,517,0.994071017,0,0,0,0.165930902,0.10798272,0.040600288,0,12999078.34,13085306.47,98.54222649,23.74808061,23.73944338,98.06429942,62.16338292,877.591,30.91333333,0.040600288,62.64010557,30.91312619,1921.677377,1936.401488
1406,lbm,525,0.992243666,0,0,0,0.171905121,0.10798272,0.040473854,0,13770222.77,13366023.47,98.37628032,24.61024259,23.63342318,97.64743935,62.98095903,864.735,30.81666667,0.040473854,63.57564702,30.81706429,1940.863221,1959.214801
1407,lbm,532,0.996076923,0,0,0,0.121846154,0.10798272,0.041307692,0,9884961,11532454.62,99.38461538,25,24,99,62.85930769,103.326,30.97,0.041307692,63.05127346,30.96878095,1946.752759,1952.621076
1408,lbm,540,0.995134912,0,0,0,0.180776519,0.10798272,0.040757981,0,12593964.85,13033212.74,98.44902163,24.75798146,24.66014418,97.81256437,64.93115139,863.389,30.91,0.040757981,64.46036608,30.90997857,2007.021889,1992.468534
1409,lbm,547,0.995089267,0,0,0,0.175412327,0.10798272,0.040687566,0,13564168.86,13829132.69,98.54144527,24.95589798,24.71997875,98.02125399,64.18915781,854.058,30.88,0.040687566,64.35790618,30.87971429,1982.161193,1987.353755
1410,lbm,555,0.994342529,0,0,0,0.18138046,0.10798272,0.040672989,0,13449022.01,13516350.46,98.12011494,25.64310345,25.59597701,97.88505747,64.90036322,841.927,30.82,0.040672989,64.87809937,30.82004286,2000.229194,1999.545803
1411,lbm,562,0.992843267,0,0,0,0.180638521,0.10798272,0.040547461,0,13121544.26,13191864.83,98.29801325,25.66887417,25.62969095,97.87637969,64.8832351,841.193,30.63666667,0.040547461,64.99764714,30.63666667,1987.806046,1991.31125
1412,lbm,570,0.994949388,0,0,0,0.185180756,0.10798272,0.040739711,0,13291855.47,13131807.01,98.29699666,26.6512792,25.67185762,97.85317019,65.76924416,830.265,30.94,0.040739711,65.63207517,30.94,2034.900414,2030.656406
1413,lbm,577,0.994155172,0,0,0,0.185552299,0.10798272,0.04068046,0,12853180.86,12999249.27,97.8545977,26.53103448,25.56896552,97.40574713,65.81246897,832.95,30.96333333,0.04068046,65.96960984,30.96326666,2037.773414,2042.634621
1414,lbm,585,0.99399764,0,0,0,0.191853097,0.10798272,0.040649558,0,13779922.76,14051642.56,98.32448378,26.71858407,26.69911504,98.01061947,66.84897227,823.072,30.37333333,0.040649558,67.14426247,30.37333333,2030.426118,2039.395065
1415,lbm,592,0.994845638,0,0,0,0.189580842,0.10798272,0.040677852,0,13026539.27,13193064.17,97.76937157,26.72483221,26.49298353,97.33679073,66.98037096,826.732,29.10666667,0.040677852,66.67905988,29.10729524,1949.575331,1940.847082
1416,lbm,600,0.99435896,0,0,0,0.19483437,0.10798272,0.040663652,0,13359871.21,13327993.89,98.40814019,27.71057094,27.49519503,98.044658,68.000658,815.767,28.91333333,0.040663652,67.62482681,28.91388571,1966.125691,1955.296514
1417,lbm,607,0.993060571,0,0,0,0.194690286,0.10798272,0.040536571,0,12744088.57,12967447.21,98.412,27.75314286,27.56342857,98.15142857,68.01258857,814.953,29.53,0.040536571,68.07936188,29.52996905,2008.41174,2010.381449
1418,lbm,615,0.991702128,0,0,0,0.199429078,0.10798272,0.040567376,0,12926774.71,12899120.76,96.69503546,28.18439716,27.20685579,96.31619385,68.8491974,815.063,29.48666667,0.040567376,68.84882807,29.48669762,2030.133334,2030.124575
1419,lbm,622,0.994537267,0,0,0,0.200262112,0.10798272,0.040721118,0,13160393.78,13183105.75,98.0863354,28.5378882,27.57515528,97.62049689,69.04145963,807.153,29.32666667,0.040721118,68.87901116,29.32678096,2024.755873,2019.999673
1420,lbm,630,1,0,0,0,0.213,0.10798272,0.042,0,14472204,16819048,99,29,29,99,69.741875,1.387,28.17333333,0.042,69.59680147,28.07589003,1964.861091,1953.992145
1421,lbm,637,0.994150391,0,0,0,0.204977214,0.10798272,0.040695964,0,13184528.11,13275087.25,98.31445313,28.92708333,28.72916667,98.19791667,70.07705599,800.647,28.45333333,0.040695964,69.8686498,28.40642929,1993.925833,1984.71886
1422,lbm,645,0.994271318,0,0,0,0.208481912,0.10798272,0.040583333,0,13075573.45,13627256.83,97.92118863,29.56072351,29.44444444,97.75258398,70.93732881,790.263,27.99,0.040583333,70.51620943,27.84686543,1985.535833,1963.655395
1423,lbm,652,0.992560403,0,0,0,0.212800671,0.10798272,0.040624161,0,12992258.33,13197673.15,97.86644295,29.54899329,29.5261745,97.63221477,70.87996779,792.405,28.17333333,0.040624161,70.98289391,28.1203119,1996.924959,1996.061116
1424,lbm,660,0.991011004,0,0,0,0.116839065,0.10798272,0.040489684,0,8452128.949,9969177.85,99,31,30,98.88033012,71.75942916,232.112,27.41,0.040489684,65.5364604,27.41,1966.925953,1796.35438
1425,lbm,667,0.993248419,0,0,0,0.213151811,0.10798272,0.040503738,0,14442441.01,14829454.46,97.75388154,30.55606671,29.56871765,97.65094882,72.10916044,789.874,27.04,0.040503738,71.57165687,27.00659907,1949.831698,1932.907042
1426,lbm,675,0.993628649,0,0,0,0.222570944,0.10798272,0.040596741,0,13283488.33,13201696.83,98.27970129,30.68363883,30.68363883,98.0610998,73.03056212,777.525,26.91666667,0.040596741,72.94642775,26.86891767,1965.739297,1959.991562
1427,lbm,682,0.994601858,0,0,0,0.2223643,0.10798272,0.040686131,0,13831730.01,13890252.28,97.4445919,30.4379562,30.42601194,97.39349701,72.93359788,780.365,26.90333333,0.040686131,73.30608291,26.85351083,1962.156895,1968.525691
1428,lbm,690,0.993247043,0,0,0,0.2237523,0.10798272,0.04060841,0,13516697.88,13933621.12,98.22864652,31.67936925,31.53219448,98.02036794,74.17533246,771.292,25.91333333,0.04060841,73.81385951,25.87262243,1922.130115,1909.758117
1429,lbm,697,0.993547091,0,0,0,0.224676593,0.10798272,0.040605956,0,13567868.05,13765182.42,97.51315789,31.42036011,31.34764543,97.28185596,74.16605471,774.666,26.39,0.040605956,73.93080897,26.36454004,1957.242184,1949.151773
1430,lbm,705,0.991821009,0,0,0,0.22785349,0.10798272,0.040416724,0,14254929.09,14508140.97,97.90808569,32.57014513,31.5991707,97.77539737,74.97671044,768.088,25.63333333,0.040416724,75.02012357,25.64735432,1921.903011,1924.06769
1431,lbm,712,0.993831595,0,0,0,0.230941133,0.10798272,0.040538003,0,13771715.66,13675470.76,97.99925484,32.60357675,31.62146051,97.89344262,75.05440387,766.287,26.47333333,0.040538003,74.65312757,26.39689696,1986.940252,1970.610916
1432,lbm,720,0.993161079,0,0,0,0.235088921,0.10798272,0.040553207,0,13927017.78,14147736.24,97.84329446,33.54008746,32.54956268,97.72011662,76.20134184,762.667,25.34,0.040553207,73.18432681,25.32374529,1930.942002,1853.301251
1433,lbm,727,0.992723032,0,0,0,0.231951895,0.10798272,0.040507289,0,14031972.88,13914771.9,97.58017493,33.42565598,32.38556851,97.26020408,76.02577187,763.917,25.06,0.040507289,75.65198925,25.06100952,1905.205843,1895.915223
1434,lbm,735,0.993460943,0,0,0,0.23929627,0.10798272,0.04059817,0,13667965.36,13737670.57,97.82125264,33.61435609,33.54398311,97.69247009,77.06997748,753.68,25.10333333,0.04059817,70.03394653,25.10311666,1934.713334,1758.07033
1435,lbm,742,0.988432923,0,0,0,0.236257291,0.10798272,0.040310434,0,13650310.97,14289117.08,97.69151005,33.5139339,33.47764096,97.51976669,77.13077317,757.717,25.76,0.040310434,75.72306328,25.75953095,1986.888717,1950.590592
1436,lbm,750,0.992,0,0,0,0.227,0.10798272,0.04,0,4174185,2087092,99,35,35,99,77.93485714,1.555,24.55666667,0.04,75.89387267,24.55697381,1913.820309,1863.723843
1437,lbm,757,0.993349028,0,0,0,0.243755605,0.10798272,0.040493274,0,13762360.52,13588595.89,97.65396114,34.4529148,34.43721973,97.4813154,78.13818685,751.909,24.7,0.040493274,76.34357931,24.69971667,1930.013215,1885.664779
1438,lbm,765,0.993216831,0,0,0,0.256709629,0.10798272,0.040415466,0,13095066.8,13359721.47,97.74071266,35.48294162,34.57846854,97.69825625,79.06258984,743.328,24.44666667,0.040415466,69.85945101,24.43211456,1932.81678,1706.81411
1439,lbm,772,0.993614105,0,0,0,0.247796355,0.10798272,0.040437401,0,14577853.52,14730020.77,97.30031696,35.32805071,34.43740095,97.28605388,78.84531696,746.133,24.54333333,0.040437401,69.61017958,24.52772883,1935.126896,1707.379609
1440,lbm,780,0.991010811,0,0,0,0.003302703,0.10798272,0.04,0,179869.4919,218151.5892,99,36.99189189,36,99,79.8272,218.354,23.63666667,0.04,68.61216056,23.63666667,1886.848918,1621.762769
1441,lbm,787,0.99,0,0,0,0.243,0.10798272,0.04,0,16942422,19483785,99,37,36,99,79.80457143,1.597,23.94,0.04,79.07958313,23.94054286,1910.52144,1893.208149
1442,lbm,795,0.993375,0,0,0,0.000791667,0.10798272,0.0405,0,32588.95833,37357.95833,99,37,36.70833333,98.70833333,80.87279167,179.543,23.88333333,0.0405,73.51360278,23.88333333,1931.511841,1755.749879
1443,lbm,802,0.992905864,0,0,0,0.257059414,0.10798272,0.04045216,0,13154379.84,13633053.41,97.12268519,36.2337963,36.19907407,97.06867284,80.82847685,737.721,24.07666667,0.04045216,77.58297399,24.07666667,1946.080295,1867.939404
1444,lbm,810,0.992355072,0,0,0,0.263674718,0.10798272,0.040349436,0,13149289.53,13560733.89,96.60708535,36.97584541,36.41545894,96.52415459,82.10147907,730.89,23.16666667,0.040349436,80.97131177,23.16731667,1902.017599,1875.888021
1445,lbm,817,0.99,0,0,0,0.264,0.10798272,0.04,0,15864971,18685410,99,38,38,99,81.869,730.89,23.19,0.04,80.21738376,23.19,1898.54211,1860.241129
1446,lbm,825,0.991,0,0,0,0.257,0.10798272,0.04,0,16248429,19241561,99,39,38,99,82.477,730.89,23.10333333,0.04,81.5229796,23.10333333,1905.493623,1883.452572
1447,lbm,832,0.992884151,0,0,0,0.268495575,0.10798272,0.040467418,0,14590424.8,15000866.93,97.1697506,38.07401448,37.22526146,97.14722446,83.1058753,724.961,23.25,0.040467418,82.77258877,23.25,1932.211601,1924.462689
1448,lbm,840,0.9935672,0,0,0,0.2718648,0.10798272,0.040376,0,13255778.77,13764763.7,97.4392,38.3568,38.3208,97.4736,84.0517664,722.304,22.64666667,0.040376,80.40764769,22.64666667,1903.492337,1820.965195
1449,lbm,847,0.989204082,0,0,0,0.269670204,0.10798272,0.040278367,0,14171674.06,14496585.7,97.83591837,38.51510204,38.44816327,97.66122449,84.10068735,725.6,22.30333333,0.040278367,83.09926099,22.30358571,1875.725663,1853.41149
1450,lbm,855,0.987934534,0,0,0,0.275430442,0.10798272,0.040180033,0,14230244.14,14498218.04,96.82733224,39.07446809,38.50409165,96.4787234,84.93725041,719.644,22.31333333,0.040180033,80.94497084,22.31333333,1895.233181,1806.152116
1451,lbm,862,0.991585616,0,0,0,0.275965753,0.10798272,0.040254281,0,13658153.75,13932879.49,97.3125,39.22688356,38.6515411,97.1515411,84.84521233,718.538,22.4,0.040254281,84.0140602,22.4,1900.532756,1881.914948
1452,lbm,870,0.991177406,0,0,0,0.280976569,0.10798272,0.040340586,0,14032836.37,14105048.9,97.38577406,40.2125523,39.26025105,97.14476987,86.11679498,714.367,21.7,0.040340586,82.10882514,21.70002381,1868.734451,1781.763461
1453,lbm,877,0.992703349,0,0,0,0.281741627,0.10798272,0.040456938,0,14456990.17,14656021.96,97.50558214,40.24162679,39.32216906,97.20334928,86.08811324,716.264,21.82333333,0.040456938,84.86970188,21.82324523,1878.729591,1852.132317
1454,lbm,885,0.991713546,0,0,0,0.280581536,0.10798272,0.040274374,0,12698054.77,13038477.73,97.4391717,40.51251079,40.29853322,97.17169974,86.91052718,711.574,21.73333333,0.040274374,86.34549175,21.73333333,1888.855457,1876.575354
1455,lbm,892,0.990100085,0,0,0,0.283940628,0.10798272,0.040225615,0,13425268.65,13613961.03,97.14673452,40.22222222,40.10856658,96.88804071,87.09165649,710.766,21.61,0.040225615,86.21952709,21.61,1882.050697,1863.20398
1456,lbm,900,0.991871681,0,0,0,0.293339823,0.10798272,0.040331858,0,13341232.5,13458592.73,96.7920354,40.97964602,40.62300885,96.58584071,87.8390531,709.04,21.46,0.040331858,86.47322837,21.46,1885.02608,1855.715481
1457,lbm,907,0.990217391,0,0,0,0.000826087,0.10798272,0.04,0,33308.65217,38305.65217,99,42,41.47826087,99,88.00173913,197.169,21.17666667,0.04,82.29135903,21.17666667,1863.583496,1742.65668
1458,lbm,915,0.992141929,0,0,0,0.313445269,0.10798272,0.040412801,0,14622679.64,14743806.65,97.38311688,42.17717996,41.23376623,97.33951763,88.95702876,705.879,21.55,0.040412801,89.80704514,21.55,1917.02397,1935.341823
1459,lbm,922,0.988215986,0,0,0,0.292113946,0.10798272,0.040165816,0,13056694.71,13294194.38,97.48129252,42.27210884,41.28911565,97.31632653,89.2292415,704.747,21.67666667,0.040165816,88.98628191,21.67666667,1934.192525,1928.925971
1460,lbm,930,0.991397959,0,0,0,0.301839796,0.10798272,0.040269388,0,14643676.52,14556446.16,97.77755102,42.47959184,42.40612245,97.73469388,90.19677653,697.876,21.33666667,0.040269388,89.41475785,21.33666667,1924.498556,1907.812884
1461,lbm,937,0.991152479,0,0,0,0.299967259,0.10798272,0.040276894,0,14027985,14405617.15,97.00374181,42.17680075,42.00841908,96.82694107,89.70421141,703.667,21.14666667,0.040276894,90.12739275,21.14707381,1896.945058,1905.930627
1462,lbm,945,0.990949038,0,0,0,0.3027125,0.10798272,0.040246154,0,13495173.91,14068744.01,97.25769231,43.16057692,42.88269231,96.93173077,90.81005,696.285,21.45,0.040246154,90.32805178,21.44967143,1947.875573,1937.507032
1463,lbm,952,0.99325,0,0,0,0.00075,0.10798272,0.04025,0,28653,32422.5,98.75,44,43.75,98.5,91.068,202.836,21.29333333,0.04025,82.97287898,21.2933619,1939.14128,1766.77154
1464,lbm,960,0.991075743,0,0,0,0.309759348,0.10798272,0.040386385,0,13931855.35,14123999.28,97.53499521,44.22722915,43.28379674,97.13902205,91.93899712,694.76,20.82,0.040386385,91.83037736,20.82,1914.16992,1911.908457
1465,lbm,967,0.991366981,0,0,0,0.305512264,0.10798272,0.040287736,0,13678627.81,14111307.38,97.35283019,44.14339623,43.21132075,97.18207547,91.98872925,694.039,21.10666667,0.040287736,91.80166847,21.10666667,1941.575446,1937.627216
1466,lbm,975,0.988927133,0,0,0,0.313181208,0.10798272,0.040266539,0,12539549.19,12746999.62,96.92138063,44.35762224,43.95589645,96.8168744,94.18316299,699.265,21.20666667,0.040266539,92.65663181,21.20666667,1997.310943,1964.938306
1467,lbm,982,0.99277646,0,0,0,0.314791971,0.10798272,0.040423358,0,14276417.91,14702742.82,97.39507299,44.8540146,44.1669708,97.30656934,93.0278969,691.06,21.01,0.040423358,92.96826539,21.01014048,1954.516114,1953.276316
1468,lbm,990,0.990604128,0,0,0,0.319961538,0.10798272,0.040213884,0,14651799.89,14783549.74,97.66510319,45.33958724,45.14727955,97.18855535,94.03785647,687.868,21.40333333,0.040213884,94.45778647,21.40272619,2012.723588,2021.65414
1469,lbm,997,0.988516129,0,0,0,0.318580645,0.10798272,0.040258065,0,15906770.84,17095398.58,99,46,46,99,94.21270968,160.724,20.55333333,0.040258065,94.05187625,20.55394047,1936.385226,1933.136666
1470,lbm,1005,0.986294652,0,0,0,0.325866801,0.10798272,0.040103935,0,13970835.92,14430541.56,97.3814329,46.12310797,45.21897074,97.20282543,96.22896065,690.68,21.27666667,0.040103935,95.52912493,21.27666667,2047.43152,2032.541348
1471,lbm,1012,0.990416996,0,0,0,0.32262253,0.10798272,0.040225296,0,15805288.08,15958700.13,96.83102767,45.83300395,45.00395257,96.3972332,95.08099704,684.779,21,0.040225296,94.09484707,20.99998571,1996.700938,1975.990444
1472,lbm,1020,0.988048156,0,0,0,0.326783811,0.10798272,0.040159836,0,14271970.42,14517324.52,96.75614754,46.19979508,45.88012295,96.34938525,95.77895799,684.444,20.98,0.040159836,96.06659629,20.98,2009.442539,2015.47719
1473,lbm,1027,0.989424501,0,0,0,0.325797721,0.10798272,0.040216524,0,14149874.48,14469898.41,97.11490978,46.49382716,46.0322887,96.73219373,95.89510731,681.238,20.99333333,0.040216524,95.50267895,20.99340476,2013.157952,2004.926395
1474,lbm,1035,0.9885884,0,0,0,0.33336015,0.10798272,0.040111319,0,14488092.97,14529980.6,96.72310571,46.75865295,46.58746492,96.29560337,97.01392236,676.608,20.96666667,0.040111319,96.81567292,20.96675715,2034.058572,2029.910702
1475,lbm,1042,0.990767736,0,0,0,0.334051506,0.10798272,0.040196307,0,14609179.46,15279174.48,96.34596696,46.5675413,46.4664723,96.11175899,96.86928183,678.381,21.09333333,0.040196307,97.32734865,21.09333333,2043.296051,2052.958207
1476,lbm,1050,0.989964251,0,0,0,0.338646377,0.10798272,0.040196135,0,14298415.04,14483610.43,96.81352657,47.45603865,46.8115942,96.24154589,98.07321159,677.203,20.51,0.040196135,97.63426301,20.51,2011.48157,2002.478734
1477,lbm,1057,0.989199795,0,0,0,0.337995902,0.10798272,0.040133197,0,14771655.6,15144171.63,97.51639344,47.75,47.22540984,96.84836066,98.02594877,676.231,20.86666667,0.040133197,97.10193211,20.86640238,2045.474798,2026.167987
1478,lbm,1065,0.990120419,0,0,0,0.337995902,0.10798272,0.040018325,0,14771655.6,15144171.63,99,49,49,98.98691099,99.08147382,218.13,20.85333333,0.040018325,98.85644372,20.85298333,2066.179,2061.451773
1479,lbm,1072,0.988292949,0,0,0,0.342701092,0.10798272,0.040114201,0,14384461.64,15109808.83,97.42005958,48.82125124,48.09036743,96.96425025,99.06080437,673.147,20.35,0.040114201,98.09841261,20.35102143,2015.887369,1996.402897
1480,lbm,1080,0.990092925,0,0,0,0.342051742,0.10798272,0.040230201,0,14480206.49,14158324.2,96.73706441,48.73072862,48.54171067,96.09186906,99.597434,667.132,20.48666667,0.040230201,98.70753045,20.48794524,2040.419432,2022.314479
1481,lbm,1087,0.991180064,0,0,0,0.349921758,0.10798272,0.040263666,0,13914285.26,14126450.83,96.06859593,48.32154341,48.22508039,95.86173633,99.76698821,667.599,20.85333333,0.040263666,89.09501854,20.85245,2080.47426,1857.849419
1482,lbm,1095,0.969660574,0,0,0,0.178088773,0.10798272,0.039981723,0,9754674.872,10390849.42,98.83550914,51,50.40600522,98.62010444,100.7877533,327.029,20.64333333,0.039981723,86.49743475,20.6431,2080.595187,1785.575195
