,Unnamed: 0,index,application,sm_app_clock,gr_engine_active,sm_active,sm_occupancy,TENSO,dram_active,fp64_active,fp32_active,FP16A,pcie_tx_bytes,pcie_rx_bytes,gpu_utilization,mem_copy_utilization,MUSAM,GUSAM,power_usage,total_energy_consumption,run_time,fp_active,predicted_power_usage,predicted_run_time,predicted_energy,n_power_usage,predicted_n_power_usage,n_run_time,predicted_n_run_time,predicted_n_energy,energy
1512,1512,1512,lbm,1320,0.989103666,0,0,0,0.420448799,0.10798272,0.040279393,0,13960830.79,14181356.46,95.13021492,58.35018963,57.57774968,94.34639697,129.1728521,713.778,20.74333333,0.040279393,129.4746434,20.74474285,2685.918183,4.868863199,129.1857257,3.079307197,20.74591368,2680.075914,2679.4755282970905
1513,1513,1513,lbm,1327,0.987894444,0,0,0,0.423420833,0.10798272,0.040115278,0,14732533.4,14838692.44,96.72777778,59.48611111,59.15972222,95.83333333,131.4461139,728.299,20.90666667,0.040115278,130.5363702,20.90675477,2729.09188,4.886175875,131.4963261,3.086791005,20.90245665,2748.596256,2748.1000883741535
1514,1514,1514,lbm,1335,0.985678205,0,0,0,0.424069231,0.10798272,0.040219231,0,13656594.22,13595545.52,96.7474359,60.25128205,59.48846154,95.91153846,132.4657769,716.613,20.35333333,0.040219231,132.3618754,20.35589285,2694.344154,4.893845092,132.4260216,3.061207855,20.35848661,2695.993388,2696.1201120631144
1515,1515,1515,lbm,1342,0.988455556,0,0,0,0.426820988,0.10798272,0.040158025,0,14712864.4,14059445.67,96.95061728,60.53580247,59.68148148,96.21358025,134.4996864,733.833,20.84,0.040158025,132.7359926,20.8385119,2766.020562,4.908969326,132.4666446,3.083743151,20.83595279,2760.068753,2802.973464576
1516,1516,1516,lbm,1350,0.990315789,0,0,0,0.432368421,0.10798272,0.040421053,0,10671698.37,10894251.95,98.57894737,61.78947368,61.78947368,97.78947368,135.7453158,225.93,20.70666667,0.040421053,135.06449,20.70666191,2796.73473,4.918120187,135.1096788,3.077619433,20.70635953,2797.629585,2810.8330062844843
1517,1517,1517,lbm,1357,0.988055556,0,0,0,0.483777778,0.10798272,0.040222222,0,15519010.33,17106045.67,99.0,62.0,62.0,98.0,139.367,232.704,20.7,0.040222222,138.2965981,20.69986667,2862.721141,4.944260421,135.9937749,3.077312261,20.69720568,2814.69113,2884.8968999999997
1518,1518,1518,lbm,1365,0.988525226,0,0,0,0.229635188,0.10798272,0.04,0,3016182.502,2513485.332,98.28201811,62.28201811,62.0,98.0,138.0781358,446.807,20.46666667,0.04,87.80650136,20.46666667,1797.106395,4.935035903,88.6534451,3.066501345,20.46666667,1814.44051,2825.9991798335936
1519,1519,1519,lbm,1372,0.981473333,0,0,0,0.442802667,0.10798272,0.039984,0,14184249.03,15112309.73,95.64,60.74,59.856,94.77466667,139.6098067,750.684,20.28666667,0.039984,125.5696545,20.28716191,2547.451912,4.945988726,138.1252386,3.058080899,20.28991284,2802.549052,2832.2176123860327
1520,1520,1520,lbm,1380,0.9883225,0,0,0,0.44140875,0.10798272,0.0401425,0,14465187.07,15012591.75,96.07,61.06625,61.0125,95.2,141.11968,743.915,20.98,0.0401425,138.1047482,20.97940714,2897.355741,4.95666952,136.8500913,3.090132949,20.97716949,2870.727559,2960.6908863999997
1521,1521,1521,lud,510,0.999992276,0,0,0,0.194284611,0.10798272,0.222567439,0,15649858.44,21801687.78,99.3755199,26.36333928,25.62269756,98.53565062,82.67490107,1964.829,30.69,0.222567439,82.89612118,30.64763631,2540.570174,4.426939065,82.84934729,3.456001174,30.66787543,2540.813462,2537.2927138383
1522,1522,1522,lud,517,1.0,0,0,0,0.194407743,0.10798272,0.223084608,0,16372422.03,22173911.8,98.93256322,26.1795192,25.44083672,98.1155167,82.50174867,1966.082,30.91333333,0.223084608,82.56024678,30.91319523,2552.201027,4.424867574,82.44586896,3.463023895,30.91326418,2548.670928,2550.4040569435942
1523,1523,1523,lud,525,0.999997821,0,0,0,0.197461562,0.10798272,0.220578587,0,15703947.3,21865248.49,99.08745721,26.49019608,26.23965142,98.26984127,83.69746965,1952.482,30.81666667,0.220578587,82.91698169,30.81791905,2555.32883,4.439085727,82.91069535,3.459990262,30.81795207,2555.137835,2579.2770233264914
1524,1524,1524,lud,532,1.0,0,0,0,0.177571429,0.10798272,0.22352381,0,13719049.71,18880438.0,100.0,27.23809524,27.0,99.0,83.14709524,140.006,30.97,0.22352381,83.07241125,30.96854048,2572.63133,4.432566401,82.44685779,3.464797963,30.96973753,2553.357546,2575.0655395828
1525,1525,1525,lud,540,0.999995798,0,0,0,0.19975,0.10798272,0.216767407,0,15868143.86,21992782.21,98.51710684,27.08193277,26.27340936,97.65936375,83.15222269,1928.186,30.91,0.216767407,84.22459492,30.9092619,2603.320063,4.432627334,84.17168744,3.46291944,30.90989036,2601.73763,2570.2352033479
1526,1526,1526,lud,547,0.99998115,0,0,0,0.200530351,0.10798272,0.217076358,0,16158870.54,22363509.74,98.01118211,26.85591054,26.10702875,97.11629393,84.49980224,1954.892,30.88,0.217076358,83.44806367,30.83618159,2573.219644,4.448514063,83.31708999,3.461978854,30.88,2572.831739,2609.3538931711996
1527,1527,1527,lud,555,0.999607819,0,0,0,0.203774434,0.10798272,0.213790258,0,16196971.06,22826821.88,98.7502327,27.01396215,26.93546385,97.87651257,84.01933975,1911.353,30.82,0.213790258,84.23693313,30.47191241,2566.860448,4.442878757,84.21819518,3.460095023,30.77360429,2591.697413,2589.476051095
1528,1528,1528,lud,562,0.999977383,0,0,0,0.202215186,0.10798272,0.214482714,0,16447427.51,22601297.41,98.6726979,27.06365105,27.00613893,97.69628433,83.84431729,1908.58,30.63666667,0.214482714,84.05503539,30.51390136,2564.847059,4.440818016,83.95667328,3.454316786,30.63799919,2572.264488,2568.710400987448
1529,1529,1529,lud,570,0.999991917,0,0,0,0.205041384,0.10798272,0.211681862,0,16477064.84,22372818.9,99.15809893,28.02877465,27.13773036,98.27125768,84.71843,1896.646,30.94,0.211681862,84.68597255,30.72018078,2601.568386,4.451067855,84.63628368,3.463859143,30.93921397,2618.58009,2621.1882242
1530,1530,1530,lud,577,0.999980346,0,0,0,0.206695805,0.10798272,0.211563215,0,16361162.4,22656688.84,98.99647991,28.07861543,27.18656498,98.15664418,84.83906307,1901.891,30.96333333,0.211563215,85.03361295,30.90064308,2627.593323,4.452474183,85.02081266,3.464589412,30.94263053,2630.767593,2626.900189241303
1531,1531,1531,lud,585,0.999957898,0,0,0,0.20704406,0.10798272,0.208344974,0,16140065.23,22008795.76,98.58779373,27.98498695,27.63381201,97.64425587,85.32323238,1899.637,30.37333333,0.208344974,85.99231157,30.32024068,2607.307584,4.458098767,85.76841489,3.445958275,30.36889436,2604.691931,2591.550977870789
1532,1532,1532,lud,592,0.99996066,0,0,0,0.220374429,0.10798272,0.21918019,0,16337040.37,23330461.62,97.61222339,28.84545135,28.52897787,96.68668774,88.39517984,1872.835,29.10666667,0.21918019,88.26545444,29.11322143,2569.69172,4.493066764,88.16113657,3.404746631,29.11614802,2566.912702,2572.889034837584
1533,1533,1533,lud,600,0.999969759,0,0,0,0.222627591,0.10798272,0.218098199,0,16469580.02,23226025.22,98.85694869,29.98640843,29.17397214,97.92218824,89.58232926,1855.621,28.91333333,0.218098199,89.34237428,28.92547143,2584.270294,4.506259153,89.15340696,3.398304312,28.9194373,2578.266363,2590.1237463721923
1534,1534,1534,lud,607,0.999978105,0,0,0,0.222520818,0.10798272,0.217444724,0,17004341.14,23812999.73,98.62598708,29.83345298,29.03876525,97.6902369,89.43909153,1855.158,29.53,0.217444724,89.58326717,29.5212,2644.605547,4.504676602,89.37306211,3.418709807,29.52836059,2639.040005,2641.1363728809
1535,1535,1535,lud,615,0.999986986,0,0,0,0.226852269,0.10798272,0.215455856,0,16613920.41,23731087.25,98.9247274,29.91628561,29.85191699,98.02849103,90.10232642,1843.569,29.48666667,0.215455856,91.7304451,29.4864,2704.800597,4.511983341,91.86762005,3.41728943,29.48632072,2708.838108,2656.8172653380743
1536,1536,1536,lud,622,1.0,0,0,0,0.005569191,0.10798272,0.221845953,0,180939.0653,273388.7337,100.0,30.92950392,30.90600522,99.0,89.34158225,237.901,29.32666667,0.221845953,84.45115937,29.32666667,2476.671001,4.503597844,79.42715214,3.412027414,29.32666667,2329.333615,2620.090802416139
1537,1537,1537,lud,630,1.0,0,0,0,0.003989276,0.10798272,0.211134048,0,332363.4263,467909.6327,99.15549598,32.5844504,31.5844504,98.1689008,93.88761662,237.484,28.17333333,0.211134048,87.76504057,28.17353333,2472.651296,4.552693208,84.18660124,3.37325505,28.17333333,2371.817179,2645.127118594508
1538,1538,1538,lud,637,0.99995559,0,0,0,0.237533308,0.10798272,0.220978943,0,15973902.51,23270588.1,98.92457887,31.77641654,30.88820827,98.00153139,93.2193974,1819.03,28.45333333,0.220978943,95.40989735,28.44022381,2713.478834,4.545626078,94.05597855,3.38280709,28.44397029,2675.325459,2652.4025870439355
1539,1539,1539,lud,645,1.0,0,0,0,0.00666129,0.10798272,0.212126344,0,420914.2258,625795.1371,100.0,33.0,32.98655914,99.0,94.56384677,241.446,27.99,0.212126344,91.59508804,27.9902619,2563.770503,4.559794577,89.33855738,3.366950943,27.99013054,2500.597883,2646.8420710922996
1540,1540,1540,lud,652,1.0,0,0,0,0.006043478,0.10798272,0.208217391,0,397180.0652,580157.6522,100.0,33.0,33.0,99.64130435,96.04241304,251.496,28.17333333,0.208217391,90.27437098,28.17333333,2543.329945,4.575148131,88.42327426,3.37325505,28.17333333,2491.17838,2705.8349163934586
1541,1541,1541,lud,660,0.999974559,0,0,0,0.257283545,0.10798272,0.228410751,0,17030434.63,24729112.08,98.71153057,33.44480919,33.2568732,97.75256463,98.37564054,1771.614,27.41,0.228410751,99.4931098,27.40957381,2727.063737,4.598907019,99.03037411,3.346741196,27.41093845,2714.51549,2696.4763072014002
1542,1542,1542,lud,667,0.998284588,0,0,0,0.25752227,0.10798272,0.227464722,0,18002851.38,35723640.35,98.87229011,33.56681119,33.37051636,97.98383918,98.17664446,1772.973,27.04,0.227464722,99.6983946,27.04061667,2695.906071,4.596902548,99.42586315,3.333632062,27.04342024,2688.8154,2654.6964661984002
1543,1543,1543,lud,675,0.997692976,0,0,0,0.258681926,0.10798272,0.225642068,0,19417967.97,43437893.36,98.79794791,34.382794,33.52249408,97.86858721,99.30464878,1763.519,26.91666667,0.225642068,99.78600802,26.91617619,2685.857774,4.608212043,99.42067064,3.329223882,26.894864,2673.905416,2672.950129992682
1544,1544,1544,lud,682,0.998663206,0,0,0,0.259002907,0.10798272,0.225664452,0,18126434.36,31140800.34,98.95473422,34.46096346,33.61295681,98.03488372,98.91996968,1761.105,26.90333333,0.225664452,100.3625373,26.90261904,2700.015107,4.604369562,100.3682164,3.328746156,26.90358522,2700.264863,2661.276917294533
1545,1545,1545,lud,690,0.999677075,0,0,0,0.267774308,0.10798272,0.227691304,0,17908380.92,26130610.5,99.08102767,35.47549407,34.96363636,98.16166008,101.5244897,1749.099,25.91333333,0.227691304,102.5998975,25.9185,2659.235443,4.630101694,102.765331,3.292621827,25.90357613,2661.989575,2630.837942754252
1546,1546,1546,lud,697,0.999955396,0,0,0,0.266876145,0.10798272,0.227444444,0,17240433.36,25694292.11,97.35523696,35.0083632,34.45798487,96.42851454,103.0041282,1785.812,26.39,0.227444444,101.7238042,26.38176905,2683.653909,4.644430593,101.2849929,3.310177983,26.38443827,2672.347643,2718.278943198
1547,1547,1547,lud,705,0.999988934,0,0,0,0.272652869,0.10798272,0.226815164,0,17917937.01,26156046.97,98.93647541,35.7954918,35.35409836,98.04795082,102.5427361,1745.547,25.63333333,0.226815164,103.2370351,25.67096428,2650.194241,4.639984437,103.0804921,3.282163564,25.63992968,2642.976568,2628.512135021524
1548,1548,1548,lud,712,0.998575811,0,0,0,0.27016433,0.10798272,0.226423313,0,17639243.22,32266267.04,96.78702892,35.31375986,34.83610868,95.84136722,102.5596262,1756.015,26.47333333,0.226423313,103.2109131,26.46807381,2731.794066,4.640147545,102.9035017,3.313215837,26.47040936,2723.897815,2715.095170592801
1549,1549,1549,lud,720,0.999986549,0,0,0,0.279284994,0.10798272,0.226960067,0,17234020.99,25786469.42,97.98192518,36.76040353,36.50105086,97.31357713,104.5545679,1740.923,25.34,0.226960067,104.3186566,25.33923095,2643.354532,4.65922805,104.3885486,3.271088696,25.34238283,2645.454562,2649.4127505859997
1550,1550,1550,lud,727,0.999964889,0,0,0,0.279854222,0.10798272,0.227364889,0,17758589.28,26062279.38,98.68533333,36.91822222,36.27911111,97.72666667,104.4115498,1737.294,25.06,0.227364889,104.8726278,25.06087857,2628.200191,4.657872211,104.9183546,3.260401572,25.06177709,2629.440415,2616.553437988
1551,1551,1551,lud,735,0.998571114,0,0,0,0.282031264,0.10798272,0.224957288,0,18659495.14,36938588.29,98.7675033,37.33905768,36.98326728,97.85336856,105.1235346,1728.227,25.10333333,0.224957288,104.9108422,25.10364762,2633.644814,4.664603836,104.7066924,3.26206302,25.10390291,2628.54664,2638.951129891588
1552,1552,1552,lud,742,0.999015714,0,0,0,0.279639459,0.10798272,0.224703623,0,17362868.24,25854084.66,98.03317329,36.97250109,36.61457879,97.09951986,105.2549721,1733.736,25.76,0.224703623,105.6100358,25.75571667,2720.062159,4.665841603,105.0883508,3.286908235,25.75898671,2706.969431,2711.368081296
1553,1553,1553,lud,750,0.999984959,0,0,0,0.288433176,0.10798272,0.226968199,0,18020004.85,26646209.0,98.83798883,38.28921358,38.13837559,97.8796734,107.4961526,1718.92,24.55666667,0.226968199,106.9523081,24.55687143,2626.414079,4.686714712,107.0584845,3.240898209,24.55815983,2629.159374,2639.7471877056537
1554,1554,1554,lud,757,0.999951982,0,0,0,0.287725551,0.10798272,0.226146256,0,17935811.8,26573734.46,96.96299559,37.84273128,37.5,95.94140969,107.7170022,1731.27,24.7,0.226146256,106.72003,24.69959048,2635.941037,4.688748196,106.5051247,3.246490992,24.70090508,2630.772976,2660.6099543399996
1555,1555,1555,lud,765,0.999596507,0,0,0,0.289795343,0.10798272,0.224253471,0,17245084.55,26004936.77,98.7747425,39.02194357,37.9888043,97.7044335,108.4271281,1709.411,24.44666667,0.224253471,107.838582,24.44680477,2636.30876,4.695258831,107.7499469,3.236584759,24.42784307,2632.098794,2650.6818586460904
1556,1556,1556,lud,772,0.998935851,0,0,0,0.291874431,0.10798272,0.22394404,0,17647586.85,26293567.84,98.91628753,39.27934486,38.45040946,97.98680619,108.6301356,1713.542,24.54333333,0.22394404,108.5678412,24.54325714,2664.608444,4.697112297,108.0136537,3.240376356,24.52336797,2648.858576,2666.1456277138996
1557,1557,1557,lud,780,0.999330591,0,0,0,0.301204743,0.10798272,0.227009681,0,19477797.24,31340030.63,97.36882865,39.94433688,39.28170378,96.49370765,110.850804,1714.585,23.63666667,0.227009681,110.5386167,23.6371,2612.812337,4.717165876,110.2323764,3.204235848,23.6369507,2605.557246,2620.1435042495027
1558,1558,1558,lud,787,0.999968054,0,0,0,0.30164666,0.10798272,0.227304937,0,18564415.32,27638762.77,98.08954501,39.75556631,38.81752178,96.85914811,110.8766728,1703.412,23.94,0.227304937,111.3987681,23.93952619,2666.833727,4.717397129,111.551089,3.21647294,23.91891338,2668.180836,2654.387546832
1559,1559,1559,lud,795,0.998010557,0,0,0,0.303666027,0.10798272,0.224838292,0,19860390.7,42072479.1,97.11516315,39.64395393,39.38579655,96.1890595,113.0512351,1727.665,23.88333333,0.224838292,111.3139775,23.88322143,2658.536372,4.736647778,111.2384581,3.214198235,23.88767389,2657.228011,2700.040331261496
1560,1560,1560,lud,802,0.999955387,0,0,0,0.306132416,0.10798272,0.226206929,0,18005506.52,27005281.86,97.99857617,39.90934979,39.65448505,97.0503085,111.9583512,1698.439,24.07666667,0.226206929,113.1274568,24.07635238,2723.696514,4.727019177,113.0272201,3.221937799,24.07192971,2720.783298,2695.5839027651946
1561,1561,1561,lud,810,0.999982741,0,0,0,0.31254264,0.10798272,0.227307107,0,18449367.52,27854426.19,97.3035533,41.1680203,40.63350254,96.37817259,114.0502421,1696.886,23.16666667,0.227307107,114.1657368,23.16670477,2644.843919,4.745368921,114.1038842,3.184974273,23.16664271,2643.403917,2642.163942363501
1562,1562,1562,lud,817,0.996851412,0,0,0,0.31432838,0.10798272,0.227563645,0,20810729.77,53047228.2,97.15601783,40.84546805,39.90787519,95.91035166,114.1465567,1693.049,23.19,0.227563645,114.9583354,23.18998333,2665.881882,4.746205723,114.4979301,3.185939325,23.18991155,2655.196872,2647.0586498730004
1563,1563,1563,lud,825,0.999988119,0,0,0,0.316824257,0.10798272,0.226066337,0,18864097.08,28305265.7,96.90445545,41.39257426,40.71188119,95.76287129,116.8123985,1716.742,23.10333333,0.226066337,114.4764038,23.10354285,2644.810501,4.769093516,114.4294984,3.182350143,23.10295801,2643.659896,2698.7557796222923
1564,1564,1564,lud,832,0.999977429,0,0,0,0.317294406,0.10798272,0.226020118,0,19198142.39,28806981.95,97.93277723,41.51275761,41.00932287,97.01815505,114.8520275,1686.378,23.25,0.226020118,116.3717078,23.24979048,2705.617824,4.752313752,116.3305817,3.188416617,23.22575708,2701.865831,2670.309639375
1565,1565,1565,lud,840,0.999985661,0,0,0,0.327066914,0.10798272,0.227526288,0,18641779.19,28614542.1,98.75411577,42.97503983,42.58311206,97.88794477,117.6452947,1671.924,22.64666667,0.227526288,117.6019026,22.63533133,2661.958031,4.776138325,116.6123664,3.163222161,22.50960333,2624.898111,2664.273774364817
1566,1566,1566,lud,847,0.996850076,0,0,0,0.323439572,0.10798272,0.226681285,0,21060587.15,54484937.43,98.47577766,42.6945436,42.27587965,97.50688424,117.2401719,1671.445,22.30333333,0.226681285,118.2059959,22.29248847,2635.105801,4.772717911,116.9972518,3.148596412,22.17511237,2594.427206,2614.8466335522
1567,1567,1567,lud,855,0.992767857,0,0,0,0.333,0.10798272,0.231030612,0,19170161.0,30838955.0,100.0,45.94642857,45.0,99.0,119.3166505,377.853,22.31333333,0.231030612,119.0454382,22.31356428,2656.328038,4.790127022,118.9436202,3.149025443,22.28327506,2650.453406,2662.352194425611
1568,1568,1568,lud,862,1.0,0,0,0,0.345,0.10798272,0.233,0,23712092.0,33621624.0,100.0,46.0,45.0,99.0,119.151,377.853,22.4,0.233,120.4306758,22.3999381,2697.639683,4.788749285,119.9608297,3.152736022,22.32917138,2678.625926,2668.9824
1569,1569,1569,lud,870,0.999969886,0,0,0,0.336849948,0.10798272,0.227818276,0,18871791.19,28861362.88,97.98598131,44.41484943,43.62461059,97.03011423,120.8712939,1658.519,21.7,0.227818276,120.3266242,21.7,2611.087745,4.80296552,120.3389962,3.122364924,21.70136015,2611.519897,2622.90707763
1570,1570,1570,lud,877,0.999949656,0,0,0,0.342029147,0.10798272,0.227872284,0,18919826.4,29106617.83,97.28669846,44.09697933,43.2745098,96.36618972,120.6727276,1666.711,21.82333333,0.227872284,121.536839,21.82280476,2652.274708,4.80133488,121.4252636,3.127783404,21.82311617,2649.877634,2633.481158255091
1571,1571,1571,lud,885,0.997012673,0,0,0,0.337631912,0.10798272,0.224982719,0,22473552.94,60803586.9,98.66359447,44.65264977,44.49308756,97.69585253,123.0691791,1675.479,21.73333333,0.224982719,121.1860326,21.7334619,2633.792022,4.820839306,120.9768746,3.123832276,21.73322117,2629.217172,2674.7034920297697
1572,1572,1572,lud,892,0.99995288,0,0,0,0.344326702,0.10798272,0.225731414,0,19111989.97,29508516.69,97.26387435,44.22670157,44.00994764,96.30837696,121.5886236,1662.581,21.61,0.225731414,122.4983854,21.6100881,2647.2009,4.808834226,122.6195267,3.118392286,21.61055466,2649.875984,2627.530155996
1573,1573,1573,lud,900,0.999986716,0,0,0,0.341967588,0.10798272,0.225962806,0,18572177.15,28819420.57,97.7120085,45.21785335,44.83528162,96.77258236,123.3894942,1658.18,21.46,0.225962806,122.4469101,21.46010714,2627.72381,4.823417725,121.9158506,3.111735949,21.45979633,2616.289324,2647.9385455320003
1574,1574,1574,lud,907,0.99945992,0,0,0,0.359689596,0.10798272,0.226739056,0,19113732.2,32742606.97,98.37464468,45.45707789,45.03354179,97.00966458,123.5774929,1646.533,21.17666667,0.226739056,125.0713791,21.17727381,2648.670841,4.824927955,125.1194142,3.099040685,21.17706887,2649.662452,2616.9593750575914
1575,1575,1575,lud,915,0.997973228,0,0,0,0.348737008,0.10798272,0.224188976,0,21444501.96,46788129.77,98.19737533,45.99737533,45.44776903,97.26089239,125.8475228,1666.594,21.55,0.224188976,123.8548097,21.54984762,2669.052276,4.842985757,122.8371245,3.115735066,21.55,2647.140033,2712.01411634
1576,1576,1576,lud,922,0.99996324,0,0,0,0.352156806,0.10798272,0.227224584,0,19074494.08,28952525.35,96.5755313,45.84032165,45.35094773,95.64962665,127.072131,1683.906,21.67666667,0.227224584,123.309433,21.67619762,2672.879638,4.852593629,122.1490093,3.121336496,21.67621481,2647.728164,2754.5002267335735
1577,1577,1577,lud,930,0.996662345,0,0,0,0.354330327,0.10798272,0.224053551,0,18968254.35,30089156.53,97.65445321,46.61894025,46.14656144,96.70856821,125.9942903,1641.069,21.33666667,0.224053551,126.4076249,21.33666667,2697.117357,4.844142127,126.1498226,3.106229573,21.33713149,2691.675352,2688.2981744543144
1578,1578,1578,lud,937,1.0,0,0,0,0.365625,0.10798272,0.227125,0,17565701.75,28669409.25,84.83333333,36.125,35.29166667,83.83333333,126.3385,193.644,21.14666667,0.227125,126.8303654,21.14666667,2682.039461,4.846848895,126.4989491,3.097686996,21.14690328,2675.061042,2671.6381470877946
1579,1579,1579,lud,945,0.998791983,0,0,0,0.35727844,0.10798272,0.223806067,0,19484033.74,31816812.22,98.45937161,47.08504875,46.46262189,97.54387866,127.0529794,1633.737,21.45,0.223806067,127.2598292,21.44889524,2729.582745,4.85244408,127.2898582,3.111290614,21.44899236,2730.239196,2725.28640813
1580,1580,1580,lud,952,0.99997004,0,0,0,0.357035613,0.10798272,0.225694743,0,19306022.02,29987000.21,97.70322216,46.97908423,46.76710006,96.74731487,128.0890407,1639.57,21.29333333,0.225694743,125.9359163,21.29333333,2681.595444,4.860502404,125.9448172,3.10428768,21.29322822,2681.771736,2727.4426395450364
1581,1581,1581,lud,960,0.999986494,0,0,0,0.36243544,0.10798272,0.224112372,0,19475170.53,30103663.39,97.86547812,47.91572123,47.36250675,96.97730956,128.9995975,1636.799,20.82,0.224112372,128.0791935,20.82,2666.608809,4.867531354,127.866523,3.08282698,20.82,2662.181009,2685.77161995
1582,1582,1582,lud,967,1.0,0,0,0,0.385,0.10798272,0.230820051,0,24933541.0,35566963.0,100.0,51.0,50.0,99.0,129.4644062,399.773,21.10666667,0.230820051,130.0285297,21.10627143,2744.417442,4.87110044,128.6785202,3.095879222,21.10625688,2715.921902,2732.5620672928817
1583,1583,1583,lud,975,0.999104191,0,0,0,0.366257276,0.10798272,0.22167986,0,20095920.02,30732991.32,98.45634459,48.07275902,47.63620489,97.56344587,129.4639406,1629.127,21.20666667,0.22167986,130.2810096,21.20680715,2762.844245,4.871096871,129.9222569,3.100392544,21.20619176,2755.156294,2745.49863408888
1584,1584,1584,lud,982,0.999957796,0,0,0,0.369630129,0.10798272,0.222181125,0,19842591.54,30856170.76,96.34818288,47.64185229,47.12778429,95.42086753,129.6640709,1642.66,21.01,0.222181125,130.8045241,21.00967381,2748.160384,4.872629685,130.7134607,3.091496896,21.00967038,2746.246724,2724.2421296090006
1585,1585,1585,lud,990,0.999932648,0,0,0,0.374589041,0.10798272,0.221951484,0,18683576.17,29568630.38,96.81278539,48.60901826,47.95205479,95.89383562,133.2326558,1664.614,21.40333333,0.221951484,131.6862931,21.40333333,2818.525626,4.899574532,131.5806524,3.109209757,21.40209544,2816.101681,2851.622942528558
1586,1586,1586,lud,997,0.999940012,0,0,0,0.372241752,0.10798272,0.221859028,0,19702900.22,30498402.29,97.66886623,48.77864427,48.26514697,96.68206359,133.1183053,1654.965,20.55333333,0.221859028,131.8381895,20.55333333,2709.714254,4.898722286,131.9658355,3.070530483,20.55425161,2712.458987,2736.0249011556057
1587,1587,1587,lud,1005,0.996479592,0,0,0,0.004061224,0.10798272,0.215346939,0,150671.7347,257501.3265,100.0,51.9872449,51.9872449,99.0,130.4289388,344.237,21.27666667,0.215346939,112.1839787,21.27666667,2386.901121,4.878466316,98.00854025,3.103539793,21.27666667,2085.295042,2775.09305496943
1588,1588,1588,lud,1012,0.999970711,0,0,0,0.380273162,0.10798272,0.220713688,0,18881376.34,29964269.12,97.64554692,48.84399283,48.39509863,96.70711297,134.1429653,1648.597,21.0,0.220713688,133.4885982,21.00019762,2803.286942,4.90633322,133.2749843,3.091042453,21.0,2798.77467,2817.0022713
1589,1589,1589,lud,1020,0.996406674,0,0,0,0.378170249,0.10798272,0.218153281,0,19954978.13,31109813.17,97.69117647,49.59671946,48.96493213,96.7449095,134.6130566,1652.827,20.98,0.218153281,134.5941442,20.98000952,2823.786427,4.909805658,134.5947253,3.090132949,20.9800476,2823.803744,2824.1819274679997
1590,1590,1590,lud,1027,0.998319687,0,0,0,0.392909091,0.10798272,0.219013245,0,21716055.96,47679574.35,97.96748946,49.56110777,49.17037929,97.00963275,135.2639229,1647.495,20.99333333,0.219013245,135.5074158,20.99333333,2844.752349,4.914593615,135.6452459,3.090739377,20.99337601,2847.651651,2839.6406209631205
1591,1591,1591,lud,1035,1.0,0,0,0,0.398,0.10798272,0.224845361,0,11866953.0,22516782.0,100.0,53.4871134,52.9871134,99.0,137.0658093,434.733,20.96666667,0.224845361,131.6632807,20.96666667,2760.540119,4.92773045,133.5495753,3.089526153,20.96668571,2800.091971,2873.813135446886
1592,1592,1592,lud,1042,0.999677286,0,0,0,0.38339941,0.10798272,0.218926254,0,19669370.72,30438670.07,98.24660767,50.09970501,49.77463127,97.35929204,136.7893304,1643.868,21.09333333,0.218926254,135.5414227,21.09333333,2859.020409,4.925725927,136.4505008,3.095275904,21.09324259,2878.183515,2885.3429421147025
1593,1593,1593,lud,1050,0.999974254,0,0,0,0.386544763,0.10798272,0.217389116,0,19452775.43,31123238.7,97.72264482,50.8642481,50.35400819,96.91808075,137.9718824,1646.143,20.51,0.217389116,137.0728836,20.51025476,2811.399764,4.934271628,137.1640538,3.068517943,20.51025267,2813.269401,2829.803308024
1594,1594,1594,lud,1057,0.997267532,0,0,0,0.009290909,0.10798272,0.222314286,0,420728.2104,683237.0883,100.0,53.95324675,53.3038961,99.0,133.9504831,353.984,20.86666667,0.222314286,118.3820459,20.86644524,2470.212478,4.904907919,117.4718375,3.084963407,20.86666667,2451.245676,2795.1000811331687
1595,1595,1595,lud,1065,0.999976861,0,0,0,0.391393996,0.10798272,0.217077548,0,19500521.63,30258454.39,98.41838649,51.21701063,51.00562852,97.46716698,138.2182902,1636.646,20.85333333,0.217077548,137.9068607,20.85333333,2875.817735,4.936043134,137.8821485,3.084353465,20.85272242,2875.21817,2882.312077843273
1596,1596,1596,lud,1072,0.997865608,0,0,0,0.388800244,0.10798272,0.216710446,0,21526067.95,44616777.26,96.07025046,50.7806964,49.87416005,95.07941356,138.2216573,1651.609,20.35,0.216710446,137.297028,20.35,2793.99452,4.93606732,137.8433643,3.06105174,20.35019462,2805.13929,2812.8107260550005
1597,1597,1597,lud,1080,0.999976364,0,0,0,0.394070909,0.10798272,0.215666667,0,19256498.57,30671235.17,98.29878788,51.65272727,51.31151515,97.42787879,137.0602224,1610.025,20.48666667,0.215666667,139.4418644,20.48663572,2856.69468,4.927689984,139.509509,3.067432588,20.48784721,2858.249504,2807.9070900248676
