,sm_app_clock,application,gr_engine_active,sm_active,sm_occupancy,TENSO,dram_active,fp64_active,fp32_active,FP16A,pcie_tx_bytes,pcie_rx_bytes,gpu_utilization,mem_copy_utilization,MUSAM,GUSAM,power_usage,total_energy_consumption,run_time,fp_active
194,990,NAMD,0.493425103,0,0,0,0.031225929,0.003263914,0.148898927,0,2034847199,858097974.7,27.86804294,2.864739884,2.442774566,27.18612717,54.26059438,5242.611,94.954193,0.152162841
195,997,LAMMPS,0.966688147,0,0,0,0.294104718,0.229266974,0.086147296,0,30143931.74,126367455.6,93.26237054,43.73302647,43.23475259,92.56731876,123.36016,495.317,7,0.31541427
196,997,LSTM,0.516780716,0,0,0,0.001858176,0,0.001284271,0,51319361.1,154918636.9,51.76774354,0,0,51.31832356,32.07464369,3815.269,117.6676436,0.001284271
197,997,NAMD,0.497885963,0,0,0,0.035551597,0.004048209,0.144243756,0,2243634005,1063156408,32.49583737,3.381219748,2.906292352,32.16340755,58.68985576,4890.274,88.0403445,0.148291965
198,1005,LAMMPS,0.977040526,0,0,0,0.285757941,0.211803943,0.085179628,0,26367146.82,81739103.56,92.92661555,43.10514786,42.47973713,92.05366922,121.3240471,448.654,7,0.296983571
199,1005,LSTM,0.532392369,0,0,0,0.001699789,0,0.001341155,0,53210407.82,162105512.6,53.56491872,0,0,53.11045365,32.20981201,3649.653,119.480911,0.001341155
200,1005,NAMD,0.510957549,0,0,0,0.035475637,0.003274456,0.149801403,0,2308322196,969625739.6,32.94868955,3.431524548,2.937246216,32.41528239,58.78298376,4826.01,86.0863035,0.153075859
201,1012,LAMMPS,0.954530612,0,0,0,0.290195011,0.214887755,0.085615646,0,49267719.33,67982254.81,93.56575964,44.23469388,43.5170068,92.10770975,122.7884671,424.194,7,0.300503401
202,1012,LSTM,0.468615385,0,0,0,0.001699789,0,0.001,0,0,0,35.07692308,0,0,35.07692308,31.74107692,69.409,114.9486241,0.001
203,1012,NAMD,0.517765054,0,0,0,0.034097894,0.003496306,0.153594385,0,2143515679,961417970.5,32.37347617,3.374953823,2.891946805,31.88474326,58.4891413,4912.677,90.311676,0.157090691
204,1020,LAMMPS,0.95548516,0,0,0,0.292038813,0.222170091,0.086742009,0,56132224.6,97875350.72,93.11757991,44.85844749,45.46004566,92.43493151,124.6516119,491.865,7,0.3089121
205,1020,LSTM,0.524579219,0,0,0,0.001646834,0,0.001351623,0,53737769.28,162810191,52.72196136,0,0,52.13368661,32.37052314,3659.741,119.6776952,0.001351623
206,1020,NAMD,0.499013165,0,0,0,0.033658431,0.003523895,0.148676646,0,2267713052,917811066.5,30.4541028,3.236970243,2.740306583,30.03336339,57.09714698,4929.94,90.8289565,0.152200541
207,1027,LAMMPS,0.969770255,0,0,0,0.318643729,0.206772475,0.087662597,0,20994519.87,58734543.27,92.42952275,44.71032186,44.24861265,91.7991121,124.0675794,445.2,6.666666667,0.294435072
208,1027,LSTM,0.525507929,0,0,0,0.001759818,0,0.001375893,0,53900781.01,163782506.4,52.80398829,0,0,52.33669094,31.98651535,3670.354,119.1172569,0.001375893
209,1027,NAMD,0.517820482,0,0,0,0.032933114,0.00359695,0.155024259,0,2136012331,810677661.7,27.32801941,2.897937966,2.403049731,26.82377404,54.75262398,5398.119,89.0366895,0.158621209
210,1035,LAMMPS,0.978395487,0,0,0,0.318837292,0.218353919,0.083825416,0,25146898.95,17532771.89,93.29453682,45.29572447,44.83491686,92.66508314,126.5448551,445.329,10.33333333,0.302179335
211,1035,LSTM,0.510162382,0,0,0,0.001765499,0,0.001295378,0,53715899.13,163453339.3,51.53119453,0,0,50.99677865,32.49854487,3699.654,114.9848353,0.001295378
212,1035,NAMD,0.485337129,0,0,0,0.031635213,0.003287238,0.144496385,0,2052374316,829087565.2,27.84201012,2.95318149,2.511749819,27.35809834,56.40346059,5296.805,86.8480305,0.147783623
213,1042,LAMMPS,0.959083333,0,0,0,0.313990868,0.204121005,0.080407534,0,35982405.63,42923351.14,91.99200913,44.68607306,44.26826484,91.3390411,123.4846199,487.122,7,0.284528539
214,1042,LSTM,0.523839702,0,0,0,0.001841222,0,0.001330616,0,54247089.77,165288702.5,52.50901679,0,0,52.19857666,32.59080101,3636.012,114.6381111,0.001330616
215,1042,NAMD,0.493966203,0,0,0,0.035432599,0.003148899,0.145226149,0,2185168682,903012289.4,31.69215913,3.410196987,2.920239475,31.03592121,60.39693105,5011.478,85.5595055,0.148375048
216,1050,LAMMPS,0.972393843,0,0,0,0.317730361,0.2250138,0.083330149,0,23409166.98,16051050.4,95.04246285,47.43949045,47.23673036,94.27494692,127.7642431,408.171,6.666666667,0.308343949
217,1050,LSTM,0.460666667,0,0,0,0.000666667,0,0.001,0,33688444.67,98299864.67,46.66666667,0,0,46,32.58933333,53.574,116.1790651,0.001
218,1050,NAMD,0.502964738,0,0,0,0.035545875,0.00338343,0.150168607,0,2263123924,921038874.9,28.13368709,2.985963711,2.543991784,27.59910989,57.43561503,5298.116,77.1179275,0.153552037
219,1057,LAMMPS,0.967574885,0,0,0,0.301587558,0.203971198,0.082951613,0,23042733.89,33873639.3,92.00460829,44.48156682,44.16589862,91.31797235,123.2640518,489.979,6.666666667,0.286922811
220,1057,LSTM,0.3858,0,0,0,0.000666667,0,0.001,0,0,0,38.3,0,0,37.3,32.691,71.369,118.7368511,0.001
221,1057,NAMD,0.519856248,0,0,0,0.03586305,0.003427139,0.148823845,0,2319115859,985273745.6,29.67006803,3.164518439,2.706050841,29.08718224,56.70808127,5036.266,93.6788175,0.152250984
222,1065,LAMMPS,0.98198032,0,0,0,0.305186962,0.213931119,0.088771218,0,38009066.67,158189942.8,94.53751538,48.62607626,48.0196802,93.82902829,128.9422731,440.359,6.666666667,0.302702337
223,1065,LSTM,0.490853847,0,0,0,0.001842528,0,0.001199142,0,51938523.07,155568003.2,49.36737359,0,0,48.894583,33.16178332,3903.917,119.4705952,0.001199142
224,1065,NAMD,0.490109341,0,0,0,0.036840669,0.003455885,0.144021111,0,2350495988,1005230820,31.40071699,3.405297749,2.935471022,30.84843657,59.8736668,4863.782,87.169174,0.147476996
225,1072,LAMMPS,0.993549757,0,0,0,0.300121359,0.226575243,0.085981796,0,21590617.39,55437118.18,95.75728155,49.49150485,48.91626214,94.98665049,133.2325934,396.627,6.666666667,0.312557039
226,1072,LSTM,0.502011444,0,0,0,0.001779441,0,0.001272721,0,54061311.77,164034708.9,50.67032601,0,0,50.0594145,32.85500479,3707.918,114.6166101,0.001272721
227,1072,NAMD,0.497137624,0,0,0,0.035221469,0.00318357,0.14941245,0,2256814684,963864410.3,30.54880373,3.350624603,2.846495871,30.10163032,60.77469426,5153.196,84.2203295,0.15259602
228,1080,LAMMPS,0.968547009,0,0,0,0.29931746,0.216725275,0.088622711,0,29881606.08,18350885.98,93.48717949,47.72527473,46.35897436,92.98046398,128.2783175,442.153,6.666666667,0.305347986
229,1080,LSTM,0.492839338,0,0,0,0.001717067,0,0.001189997,0,53473149.13,161591267.3,49.90645488,0,0,49.25724907,32.68926671,3742.904,115.9299572,0.001189997
230,1080,NAMD,0.504176707,0,0,0,0.035899416,0.003791347,0.148723804,0,2324436595,968566235,29.01898503,3.158999635,2.69769989,28.52427893,57.89947024,5186.114,91.5553935,0.152515151
231,1087,LAMMPS,0.967183777,0,0,0,0.305309252,0.223683143,0.084358682,0,51045820.34,159104230.2,94.6869455,49.04942966,48.44613435,93.94930292,133.4802991,442.609,6,0.308041825
232,1087,LSTM,0.503106622,0,0,0,0.001664441,0,0.001193901,0,53503518.87,162438062.2,50.30988436,0,0,49.94796256,33.10141141,3803.478,115.3839541,0.001193901
233,1087,NAMD,0.461807927,0,0,0,0.03324788,0.003525143,0.131322619,0,2185254324,1036558795,25.80358904,2.838296194,2.334647998,25.22717413,56.59898896,5560.797,81.7050095,0.134847762
234,1095,LAMMPS,0.971743772,0,0,0,0.315487544,0.21129656,0.083104389,0,20766242.3,18184653.2,92.78647687,46.56346382,46.09015421,92.16014235,127.2385694,413.497,6,0.294400949
235,1095,LSTM,0.466326908,0,0,0,0.001731537,0,0.001193075,0,52614903.65,159654635.9,46.93240837,0,0,46.29074836,33.16552348,3953.87,117.2021121,0.001193075
236,1095,NAMD,0.484874974,0,0,0,0.035726441,0.003085708,0.141794882,0,2272523302,1072333594,30.96713127,3.439151238,2.970667776,30.49199085,61.07417787,5005.936,87.3993795,0.14488059
237,1102,LAMMPS,0.962189698,0,0,0,0.316851759,0.199940955,0.085927136,0,21528666.66,28906607.2,92.71482412,46.87311558,46.17713568,91.80527638,128.7047889,439.65,6,0.285868091
238,1102,LSTM,0.463140524,0,0,0,0.001733083,0,0.00118447,0,51518640.07,154089481.9,46.67163599,0,0,46.09515167,33.22972388,3986.507,117.3024408,0.00118447
239,1102,NAMD,0.498722319,0,0,0,0.03675901,0.003280504,0.1510165,0,2451463677,1071289855,35.11528441,3.901650022,3.417933131,34.63764655,61.67965111,4645.091,83.923786,0.154297004
240,1110,LAMMPS,0.962332487,0,0,0,0.316752538,0.225102792,0.086005076,0,23787620.63,16685901.33,93.95812183,48.91751269,48.44162437,93.33883249,132.4712119,440.26,6,0.311107868
241,1110,LSTM,0.487573437,0,0,0,0.001705296,0,0.001204068,0,53345018.07,161336013.4,49.04217854,0,0,48.53426153,33.36909616,3783.746,117.8078981,0.001204068
242,1110,NAMD,0.4913737,0,0,0,0.037833839,0.003016031,0.139021664,0,2361061090,1216913904,36.04462738,4.087088388,3.586005199,35.59553726,64.66578488,4699.135,83.151241,0.142037695
243,1117,LAMMPS,0.985172494,0,0,0,0.303644522,0.200427739,0.087884615,0,20086560.59,17621358.07,91.77039627,46.43006993,45.8951049,90.60606061,126.8074662,488.485,6,0.288312354
244,1117,LSTM,0.481573365,0,0,0,0.00168362,0,0.001193531,0,53658355.11,162476443.7,48.44893324,0,0,47.86262904,33.46286249,3878.371,121.412194,0.001193531
245,1117,NAMD,0.479481132,0,0,0,0.036537158,0.003145745,0.139367732,0,2306571922,1017164410,29.68944936,3.348479014,2.91490181,29.17115903,59.58319831,5110.805,84.3817065,0.142513477
246,1125,LAMMPS,0.968315854,0,0,0,0.33015,0.213012195,0.082812195,0,37530514.53,147237667,93.32317073,48.88902439,48.56341463,92.66097561,132.2028073,440.316,6,0.29582439
247,1125,LSTM,0.481208011,0,0,0,0.001723895,0,0.001189434,0,53639432.45,161197284,48.61160221,0,0,47.99019337,33.12632693,3763.888,115.3321052,0.001189434
248,1125,NAMD,0.486623307,0,0,0,0.039161376,0.002743396,0.140433074,0,2473544974,1157081820,34.9054384,4.025305216,3.538512764,34.37869034,63.66977314,4691.614,82.343056,0.14317647
249,1132,LAMMPS,0.967097651,0,0,0,0.326106304,0.208555006,0.083630408,0,30844400,18071995.64,91.65512979,47.5512979,46.89245983,90.95055624,129.394063,486.664,6,0.292185414
250,1132,LSTM,0.487534604,0,0,0,0.001699337,0,0.001189115,0,54108724.35,167087553.9,48.85218953,0,0,48.50290095,33.1677787,3733.505,116.1772593,0.001189115
251,1132,NAMD,0.037,0,0,0,0.039161376,0,0.009,0,0,0,12,1,1,11,58.042,0,89.792038,0.009
252,1140,LAMMPS,0.979239272,0,0,0,0.339791938,0.215174252,0.082854356,0,16789700.51,16906980.37,92.66319896,47.62418726,47.04291287,91.83875163,132.1593576,440.145,6,0.298028608
253,1140,LSTM,0.412,0,0,0,0.001699337,0,0.001,0,0,0,25,0,0,21,33.609,73.402,116.4355681,0.001
254,1140,NAMD,0.48079989,0,0,0,0.036264743,0.003405514,0.143579332,0,2459418066,1009434810,28.74329012,3.256709878,2.831659668,28.43144057,61.35139967,5236.434,80.1461905,0.146984846
255,1147,LAMMPS,0.972780892,0,0,0,0.323723567,0.210385987,0.088173248,0,28309899.23,71878119.2,92.55286624,49.11719745,48.35923567,91.95796178,131.8773669,414.462,6,0.298559235
